October 2024 ASP NDC - HCPCS Crosswalk for Medicare Part B Drugs,,,,,,,,,
"     Effective October 1, 2024 through December 31, 2024",,,,,,,,,
,,,,,,,,,
The ASP crosswalks are maintained by the Division of Data Analysis and Market Based Pricing to support ASP-based Medicare Part B payments only. The crosswalks are intended to help the public (including entities that submit manufacturer ASP data and providers who bill for drugs) understand which drug products (identified by NDCs) are assigned to which HCPCS billing codes. The crosswalks are not intended to be a comprehensive list of all drugs/NDCs available in the United States. The NDC to HCPCS Crosswalk also includes information on the NDC package size and the number of billable units (as defined by the HCPCS code descriptor). Comments on the file may be sent to sec303aspdata@cms.hhs.gov.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
_2024_CODE,Short Description,LABELER NAME,NDC2,Drug Name,HCPCS dosage,PKG SIZE,PKG QTY,BILLUNITS,BILLUNITSPKG
J1576,"Inj, panzyga, 500 mg",Octapharma USA Inc.,68982-0822-02,Panzyga,500 MG,25,1,5,5
J1576,"Inj, panzyga, 500 mg",Octapharma USA Inc.,68982-0822-03,Panzyga,500 MG,50,1,10,10
J1576,"Inj, panzyga, 500 mg",Octapharma USA Inc.,68982-0822-04,Panzyga,500 MG,100,1,20,20
J1576,"Inj, panzyga, 500 mg",Octapharma USA Inc.,68982-0822-05,Panzyga,500 MG,200,1,40,40
J1576,"Inj, panzyga, 500 mg",Octapharma USA Inc.,68982-0822-06,Panzyga,500 MG,300,1,60,60
J1580,Garamycin gentamicin inj,Hikma Pharmaceuticals USA Inc.,00143-9128-25,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0503-48,Gentamicin Sulfate,80 MG,100,1,1,1
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0505-48,Gentamicin Sulfate,80 MG,100,1,1.25,1.25
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0507-41,Gentamicin Sulfate,80 MG,50,1,0.75,0.75
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0507-48,Gentamicin Sulfate,80 MG,100,1,1.5,1.5
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0509-41,Gentamicin Sulfate,80 MG,50,1,1,1
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0511-41,Gentamicin Sulfate,80 MG,50,1,1.25,1.25
J1580,Garamycin gentamicin inj,Henry Schein Inc.,00404-9866-20,Gentamicin Sulfate,80 MG,20,1,10,10
J1580,Garamycin gentamicin inj,Pfizer Inc,00409-1207-03,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,PFIZER INC.,00409-1207-25,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1508-03,Gentamicin Sulfate,80 MG,20,25,10,250
J1580,Garamycin gentamicin inj,"FreseniUS Kabi USA, LLC",63323-0010-02,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,"FreseniUS Kabi USA, LLC",63323-0010-20,Gentamicin Sulfate,80 MG,20,25,10,250
J1580,Garamycin gentamicin inj,"FreseniUS Kabi USA, LLC",63323-0010-94,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,"FreseniUS Kabi USA, LLC",63323-0010-95,Gentamicin Sulfate,80 MG,20,25,10,250
J1580,Garamycin gentamicin inj,"FreseniUS Kabi USA, LLC",63323-0173-02,Gentamicin Sulfate,80 MG,2,25,0.25,6.25
J1580,Garamycin gentamicin inj,"FreseniUS Kabi USA, LLC",63323-0173-94,Gentamicin Sulfate,80 MG,2,25,0.25,6.25
J1596,"Inj, glycopyrrolate, 0.1 mg",Hikma Pharmaceuticals USA Inc.,00143-9584-10,Glycopyrrolate Injection,0.1 MG,20,10,40,400
J1596,"Inj, glycopyrrolate, 0.1 mg",Hikma Pharmaceuticals USA Inc.,00143-9585-25,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg",Hikma Pharmaceuticals USA Inc.,00143-9586-25,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",Hikma Pharmaceuticals USA Inc.,00143-9587-25,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg",Hikma Pharmaceuticals USA Inc.,00143-9679-10,Glycopyrrolate Injection,0.1 MG,20,10,40,400
J1596,"Inj, glycopyrrolate, 0.1 mg",Hikma Pharmaceuticals USA Inc.,00143-9680-25,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg",Hikma Pharmaceuticals USA Inc.,00143-9681-25,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",Hikma Pharmaceuticals USA Inc.,00143-9682-25,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg",Henry Schein Inc.,00404-9867-01,Glycopyrrolate Injection,0.1 MG,1,1,2,2
J1596,"Inj, glycopyrrolate, 0.1 mg",Henry Schein Inc.,00404-9868-20,Glycopyrrolate Injection,0.1 MG,20,1,40,40
J1596,"Inj, glycopyrrolate, 0.1 mg",Henry Schein Inc.,00404-9869-02,Glycopyrrolate Injection,0.1 MG,2,1,4,4
J1596,"Inj, glycopyrrolate, 0.1 mg",Henry Schein Inc.,00404-9870-05,Glycopyrrolate Injection,0.1 MG,5,1,10,10
J1596,"Inj, glycopyrrolate, 0.1 mg","American Regent, Inc.",00517-4601-25,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg","American Regent, Inc.",00517-4602-25,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg","American Regent, Inc.",00517-4605-25,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg","American Regent, Inc.",00517-4620-25,Glycopyrrolate Injection,0.1 MG,20,25,40,1000
J1596,"Inj, glycopyrrolate, 0.1 mg",Sandoz Inc.,00781-3825-96,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg",Sandoz Inc.,00781-3827-96,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",Sandoz Inc.,00781-3829-96,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg",Sandoz Inc.,00781-3831-95,Glycopyrrolate Injection,0.1 MG,20,10,40,400
J1596,"Inj, glycopyrrolate, 0.1 mg",A-S Medication Solutions,50090-4513-00,Glycopyrrolate Injection,0.1 MG,1,1,2,2
J1596,"Inj, glycopyrrolate, 0.1 mg",A-S Medication Solutions,50090-5226-00,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg","HF Acquisition Co. LLC, DBA HealthFirst",51662-1487-01,Glycopyrrolate Injection,0.1 MG,1,1,2,2
J1596,"Inj, glycopyrrolate, 0.1 mg","HF Acquisition Co. LLC, DBA HealthFirst",51662-1487-03,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg","HF Acquisition Co. LLC, DBA HealthFirst",51662-1554-03,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg","HF Acquisition Co. LLC, DBA HealthFirst",51662-1601-01,Glycopyrrolate Injection,0.1 MG,5,1,5,1
J1596,"Inj, glycopyrrolate, 0.1 mg","HF Acquisition Co. LLC, DBA HealthFirst",51662-1601-03,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg",AUROMEDICS PHARMA LLC,55150-0292-01,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg",AUROMEDICS PHARMA LLC,55150-0293-02,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",AUROMEDICS PHARMA LLC,55150-0294-05,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg",AUROMEDICS PHARMA LLC,55150-0295-20,Glycopyrrolate Injection,0.1 MG,20,25,40,1000
J1596,"Inj, glycopyrrolate, 0.1 mg",Apotex Corp,60505-6179-05,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg",Apotex Corp,60505-6180-05,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",Apotex Corp,60505-6181-05,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg",Apotex Corp,60505-6182-04,Glycopyrrolate Injection,0.1 MG,20,10,40,400
J1596,"Inj, glycopyrrolate, 0.1 mg",Alembic Pharmaceuticals Inc.,62332-0607-25,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg",Alembic Pharmaceuticals Inc.,62332-0627-25,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",Alembic Pharmaceuticals Inc.,62332-0629-10,Glycopyrrolate Injection,0.1 MG,20,10,40,400
J1596,"Inj, glycopyrrolate, 0.1 mg","FreseniUS Kabi USA, LLC",63323-0578-01,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg","FreseniUS Kabi USA, LLC",63323-0578-02,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg","FreseniUS Kabi USA, LLC",63323-0578-05,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg","FreseniUS Kabi USA, LLC",63323-0578-11,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg","FreseniUS Kabi USA, LLC",63323-0578-12,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",Piramal Critical Care Inc,66794-0202-42,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg",Piramal Critical Care Inc,66794-0203-42,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",Piramal Critical Care Inc,66794-0204-42,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg",Piramal Critical Care Inc,66794-0205-41,Glycopyrrolate Injection,0.1 MG,20,10,40,400
J1596,"Inj, glycopyrrolate, 0.1 mg",AMERICAN HEALTH PACKAGING,68001-0351-60,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg",AMERICAN HEALTH PACKAGING,68001-0352-71,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",AMERICAN HEALTH PACKAGING,68001-0353-72,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg","AMNEAL PHARMACEUTICALS, LLC",70121-1394-05,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg","AMNEAL PHARMACEUTICALS, LLC",70121-1395-05,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg","AMNEAL PHARMACEUTICALS, LLC",70121-1396-05,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg","AMNEAL PHARMACEUTICALS, LLC",70121-1397-07,Glycopyrrolate Injection,0.1 MG,20,10,40,400
J1596,"Inj, glycopyrrolate, 0.1 mg","AMNEAL PHARMACEUTICALS, LLC",70121-1698-07,Glycopyrrolate Injection,0.1 MG,1,10,2,20
J1596,"Inj, glycopyrrolate, 0.1 mg","AMNEAL PHARMACEUTICALS, LLC",70121-1699-07,Glycopyrrolate Injection,0.1 MG,2,10,4,40
J1596,"Inj, glycopyrrolate, 0.1 mg","Xiromed, LLC",70700-0165-25,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg","Xiromed, LLC",70700-0166-25,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg","Xiromed, LLC",70700-0167-25,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg","Xiromed, LLC",70700-0903-23,Glycopyrrolate Injection,0.1 MG,20,10,40,400
J1596,"Inj, glycopyrrolate, 0.1 mg","Athenex Pharmaceutical Division, LLC",70860-0781-01,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg","SAGENT PHARMACEUTICALS, INC.",70860-0781-02,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg","Athenex Pharmaceutical Division, LLC",70860-0781-05,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg","Athenex Pharmaceutical Division, LLC",70860-0781-20,Glycopyrrolate Injection,0.1 MG,20,10,40,400
J1596,"Inj, glycopyrrolate, 0.1 mg",Meitheal Pharmaceuticals Inc.,71288-0414-03,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg",Meitheal Pharmaceuticals Inc.,71288-0414-04,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",Meitheal Pharmaceuticals Inc.,71288-0414-92,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg",Meitheal Pharmaceuticals Inc.,71288-0414-94,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",Meitheal Pharmaceuticals Inc.,71288-0415-06,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg",Meitheal Pharmaceuticals Inc.,71288-0415-21,Glycopyrrolate Injection,0.1 MG,20,10,40,400
J1596,"Inj, glycopyrrolate, 0.1 mg",Meitheal Pharmaceuticals Inc.,71288-0415-96,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg",BE Pharmaceuticals Inc.,71839-0123-25,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg",BE Pharmaceuticals Inc.,71839-0124-25,Glycopyrrolate Injection,0.1 MG,2,25,4,100
J1596,"Inj, glycopyrrolate, 0.1 mg",BE Pharmaceuticals Inc.,71839-0125-25,Glycopyrrolate Injection,0.1 MG,5,25,10,250
J1596,"Inj, glycopyrrolate, 0.1 mg","Civica, Inc.",72572-0225-25,Glycopyrrolate Injection,0.1 MG,1,25,2,25
J1596,"Inj, glycopyrrolate, 0.1 mg","Civica, Inc.",72572-0226-25,Glycopyrrolate Injection,0.1 MG,1,25,2,50
J1596,"Inj, glycopyrrolate, 0.1 mg","FreseniUS Kabi USA, LLC",76045-0203-10,Glycopyrrolate Injection,0.1 MG,1,24,2,48
J1596,"Inj, glycopyrrolate, 0.1 mg","FreseniUS Kabi USA, LLC",76045-0203-20,Glycopyrrolate Injection,0.1 MG,2,24,4,96
J1596,"Inj, glycopyrrolate, 0.1 mg","FRESENIUS KABI USA, LLC",76045-0223-30,Glycopyrrolate Injection,0.1 MG,3,10,6,60
J1598,Inj glycopyrrolate fres kabi,"FreseniUS Kabi USA, LLC",76045-0023-30,Glycopyrrolate,0.1 MG,3,10,6,60
J1602,Golimumab for iv use 1mg,"Janssen Biotech, Inc.",57894-0350-01,Simponi Aria,1 MG,4,1,50,50
J1610,Glucagon hydrochloride/1 mg,ELI LILLY AND COMPANY,00002-8031-01,Glucagon Emergency,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 mg,"NOVO NORDISK, INC",00169-7065-15,Glucagon,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 mg,"Amphastar Pharmaceuticals, Inc.",00548-5850-00,Glucagon,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 mg,"Boehringer Ingelheim Pharmaceuticals, Inc.",00597-0053-45,GlucaGen,1 MG,1,10,1,10
J1610,Glucagon hydrochloride/1 mg,"Boehringer Ingelheim Pharmaceuticals, Inc.",00597-0260-10,GlucaGen,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 mg,A-S Medication Solutions,50090-6550-00,Glucagon Emergency,1 MG,1,1,1,1
J1611,"Inj glucagon hcl, fresenius","FreseniUS Kabi USA, LLC",63323-0582-82,Glucagon Emergency,1 MG,1,1,1,1
J1611,"Inj glucagon hcl, fresenius","FreseniUS Kabi USA, LLC",63323-0593-03,Glucagon,1 MG,1,1,1,1
J1611,"Inj glucagon hcl, fresenius","FreseniUS Kabi USA, LLC",63323-0594-03,Glucagen ,1 MG,1,1,1,1
J1611,"Inj glucagon hcl, fresenius","FreseniUS Kabi USA, LLC",63323-0596-13,Glucagon,1 MG,1,10,1,10
J1611,"Inj glucagon hcl, fresenius","FreseniUS Kabi USA, LLC",63323-0596-16,Glucagon,1 MG,1,10,1,10
J1626,Granisetron hcl injection,Hikma Pharmaceuticals USA Inc.,00143-9744-10,Granisetron HCl,100 MCG,1,10,10,100
J1626,Granisetron hcl injection,Hikma Pharmaceuticals USA Inc.,00143-9745-05,Granisetron HCl,100 MCG,4,5,40,200
J1626,Granisetron hcl injection,"FreseniUS Kabi USA, LLC",63323-0318-01,Granisetron HCl,100 MCG,1,1,10,10
J1626,Granisetron hcl injection,"FreseniUS Kabi USA, LLC",63323-0319-04,Granisetron HCl,100 MCG,4,1,40,40
J1626,Granisetron hcl injection,Mylan Institutional LLC,67457-0863-01,Granisetron HCl,100 MCG,1,1,10,10
J1626,Granisetron hcl injection,Mylan Institutional LLC,67457-0864-04,Granisetron HCl,100 MCG,4,1,40,40
J1627,"Inj, granisetron, xr, 0.1 mg",Heron Therapeutics,47426-0101-06,Sustol,0.1 MG,0.4,6,100,600
J1630,Haloperidol injection,Hikma Pharmaceuticals USA Inc.,00143-9501-25,Haloperidol Lactate,5 MG,1,25,1,25
J1630,Haloperidol injection,Hikma Pharmaceuticals USA Inc.,00143-9502-01,Haloperidol Lactate,5 MG,10,1,10,10
J1630,Haloperidol injection,Henry Schein Inc.,00404-9871-01,Haloperidol Lactate,5 MG,1,1,1,1
J1630,Haloperidol injection,Sagent Pharmaceuticals,25021-0806-01,Haloperidol Lactate,5 MG,1,10,1,10
J1630,Haloperidol injection,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1524-01,Haloperidol Lactate,5 MG,1,1,1,1
J1630,Haloperidol injection,"FreseniUS Kabi USA, LLC",63323-0474-01,Haloperidol Lactate,5 MG,1,25,1,25
J1630,Haloperidol injection,"FreseniUS Kabi USA, LLC",63323-0474-10,Haloperidol Lactate,5 MG,10,1,10,10
J1630,Haloperidol injection,Mylan Institutional LLC,67457-0426-12,Haloperidol Lactate,5 MG,1,25,1,25
J1630,Haloperidol injection,"FreseniUS Kabi USA, LLC",76045-0737-10,Haloperidol Lactate,5 MG,1,24,1,24
J1631,Haloperidol decanoate inj,Hikma Pharmaceuticals USA Inc.,00143-9295-01,Haloperidol Decanoate,50 MG,1,1,2,2
J1631,Haloperidol decanoate inj,Hikma Pharmaceuticals USA Inc.,00143-9296-01,Haloperidol Decanoate,50 MG,5,1,10,10
J1631,Haloperidol decanoate inj,"SICOR PHARMACEUTICALS, INC.",00703-7121-03,Haloperidol Decanoate,50 MG,1,10,1,10
J1631,Haloperidol decanoate inj,"SICOR PHARMACEUTICALS, INC.",00703-7123-01,Haloperidol Decanoate,50 MG,5,1,5,5
J1631,Haloperidol decanoate inj,"SICOR PHARMACEUTICALS, INC.",00703-7131-03,Haloperidol Decanoate,50 MG,1,10,2,20
J1631,Haloperidol decanoate inj,"SICOR PHARMACEUTICALS, INC.",00703-7133-01,Haloperidol Decanoate,50 MG,5,1,10,10
J1631,Haloperidol decanoate inj,"Patriot Pharmaceuticals, LLC",10147-0921-03,Haloperidol Decanoate,50 MG,1,3,1,3
J1631,Haloperidol decanoate inj,"Patriot Pharmaceuticals, LLC",10147-0922-05,Haloperidol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,Sagent Pharmaceuticals,25021-0831-01,Haloperidol Decanoate,50 MG,1,10,1,10
J1631,Haloperidol decanoate inj,Sagent Pharmaceuticals,25021-0833-01,Haloperidol Decanoate,50 MG,1,10,2,20
J1631,Haloperidol decanoate inj,Sagent Pharmaceuticals,25021-0834-05,Haloperidol Decanoate,50 MG,5,1,10,10
J1631,Haloperidol decanoate inj,"Janssen Pharmaceuticals, Inc.",50458-0253-03,Haldol Decanoate,50 MG,1,3,1,3
J1631,Haloperidol decanoate inj,"Janssen Pharmaceuticals, Inc.",50458-0254-14,Haldol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,"FreseniUS Kabi USA, LLC",63323-0469-01,Haloperidol Decanoate,50 MG,1,1,1,1
J1631,Haloperidol decanoate inj,"FreseniUS Kabi USA, LLC",63323-0469-05,Haloperidol Decanoate,50 MG,5,1,5,5
J1631,Haloperidol decanoate inj,"FreseniUS Kabi USA, LLC",63323-0471-01,Haloperidol Decanoate,50 MG,1,1,2,2
J1631,Haloperidol decanoate inj,"FreseniUS Kabi USA, LLC",63323-0471-05,Haloperidol Decanoate,50 MG,5,1,10,10
J1631,Haloperidol decanoate inj,"FreseniUS Kabi USA, LLC",63323-0471-41,Haloperidol Decanoate,50 MG,1,1,2,2
J1631,Haloperidol decanoate inj,MYLAN INSTITUTIONAL LLC,67457-0381-58,Haloperidol Decanoate,50 MG,5,5,10,50
J1631,Haloperidol decanoate inj,Mylan Institutional LLC,67457-0409-13,Haloperidol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,Mylan Institutional LLC,67457-0410-13,Haloperidol Decanoate,50 MG,1,10,1,10
J1631,Haloperidol decanoate inj,BluePoint Laboratories,68001-0578-48,Haloperidol Decanoate,50 MG,1,3,1,3
J1631,Haloperidol decanoate inj,BluePoint Laboratories,68001-0579-48,Haloperidol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,BluePoint Laboratories,68001-0580-41,Haloperidol Decanoate,50 MG,1,1,1,1
J1631,Haloperidol decanoate inj,BluePoint Laboratories,68001-0581-41,Haloperidol Decanoate,50 MG,1,1,2,2
J1631,Haloperidol decanoate inj,BluePoint Laboratories,68001-0581-48,Haloperidol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,BluePoint Laboratories,68001-0581-82,Haloperidol Decanoate,50 MG,1,10,2,20
J1631,Haloperidol decanoate inj,BluePoint Laboratories,68001-0582-41,Haloperidol Decanoate,50 MG,5,1,10,10
J1631,Haloperidol decanoate inj,Zydus Pharmaceuticals (USA) Inc.,70710-1461-06,Haloperidol Decanoate,50 MG,1,10,1,10
J1631,Haloperidol decanoate inj,Zydus Pharmaceuticals (USA) Inc.,70710-1463-01,Haloperidol Decanoate,50 MG,1,1,2,2
J1631,Haloperidol decanoate inj,LIFESTAR PHARMA,70756-0615-10,Haloperidol Decanoate,50 MG,1,10,1,10
J1631,Haloperidol decanoate inj,LIFESTAR PHARMA,70756-0615-81,Haloperidol Decanoate,50 MG,1,1,1,1
J1631,Haloperidol decanoate inj,LIFESTAR PHARMA,70756-0616-10,Haloperidol Decanoate,50 MG,1,10,2,20
J1631,Haloperidol decanoate inj,LIFESTAR PHARMA,70756-0616-81,Haloperidol Decanoate,50 MG,1,1,2,2
J1631,Haloperidol decanoate inj,LIFESTAR PHARMA,70756-0625-85,Haloperidol Decanoate,50 MG,5,1,10,10
J1631,Haloperidol decanoate inj,Meitheal Pharmaceuticals Inc.,71288-0502-02,Haloperidol Decanoate,50 MG,1,10,1,10
J1631,Haloperidol decanoate inj,Meitheal Pharmaceuticals Inc.,71288-0503-02,Haloperidol Decanoate,50 MG,1,10,2,20
J1631,Haloperidol decanoate inj,Meitheal Pharmaceuticals Inc.,71288-0504-05,Haloperidol Decanoate,50 MG,5,1,10,10
J1640,"Hemin, 1 mg",Recordati Rare Diseases Inc.,55292-0702-55,Panhematin,1 MG,1,1,336,336
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0222-21,Heparin (Porcine) Lock Flush,10 UNITS,1,60,1,60
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0222-23,Heparin (Porcine) Lock Flush,10 UNITS,3,60,3,180
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0222-33,Heparin (Porcine) Lock Flush,10 UNITS,3,60,3,180
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0222-35,Heparin (Porcine) Lock Flush,10 UNITS,5,60,5,300
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0333-21,Heparin (Porcine) Lock Flush,10 UNITS,1,60,10,600
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0333-23,Heparin (Porcine) Lock Flush,10 UNITS,3,60,30,1800
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0333-33,Heparin (Porcine) Lock Flush,10 UNITS,3,60,30,1800
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0333-35,Heparin (Porcine) Lock Flush,10 UNITS,5,60,50,3000
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0444-22,Heparin (Porcine) Lock Flush,10 UNITS,1,60,0.2,12
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0444-25,Heparin (Porcine) Lock Flush,10 UNITS,5,60,0.5,30
J1643,"Inj heparin, pfizer, 1000u",Pfizer Inc,00069-0043-01,Heparin Sodium (Porcine),1000 UNITS,2,25,2,50
J1643,"Inj heparin, pfizer, 1000u",Pfizer Inc,00069-0058-01,Heparin Sodium (Porcine),1000 UNITS,10,25,10,250
J1643,"Inj heparin, pfizer, 1000u",Pfizer Inc,00069-0059-01,Heparin Sodium (Porcine),1000 UNITS,10,25,50,1250
J1643,"Inj heparin, pfizer, 1000u",Pfizer Inc,00069-0059-03,Heparin Sodium (Porcine),1000 UNITS,1,25,5,125
J1643,"Inj heparin, pfizer, 1000u",Pfizer Inc,00069-0137-03,Heparin Sodium (Porcine),1000 UNITS,30,10,30,300
J1644,Inj heparin sodium per 1000u,B. Braun Medical Inc.,00264-5705-10,Heparin Sodium (Porcine),1000 UNITS,0.5,10,5,50
J1644,Inj heparin sodium per 1000u,B. Braun Medical Inc.,00264-9567-10,Heparin (Porcine) In D5W,1000 UNITS,500,24,20,480
J1644,Inj heparin sodium per 1000u,B. Braun Medical Inc.,00264-9577-10,Heparin (Porcine) In D5W,1000 UNITS,500,24,25,600
J1644,Inj heparin sodium per 1000u,B. Braun Medical Inc.,00264-9587-20,Heparin (Porcine) In D5W,1000 UNITS,250,24,25,600
J1644,Inj heparin sodium per 1000u,B. Braun Medical Inc.,00264-9872-00,Heparin Sodium,1000 UNITS,1000,12,2,24
J1644,Inj heparin sodium per 1000u,B. Braun Medical Inc.,00264-9872-10,Heparin (Porcine) In Nacl,1000 UNITS,500,24,1,24
