HCPCS Code,NDC,Description,Drug Name,Pkg Size,Pkg Qty,BUPP,Payment Limit,ASP
J0780,70860-0778-02,Prochlorperazine injection,Prochlorperazine Edisylate,2.0,10,10.0,3.644,3.438
J0780,72572-0580-25,Prochlorperazine injection,Prochlorperazine Edisylate,2.0,25,25.0,3.644,3.438
J0791,00078-0883-61,Inj crizanlizumab-tmca 5mg,Adakveo,10.0,1,20.0,127.387,120.176
J0801,63004-8710-01,Inj. acthar gel to 40 units,H.P. ACTHAR,5.0,1,10.0,3479.526,3282.572
J0802,62559-0860-11,"Inj. (ani), up to 40 units",PURIFIED CORTROPHIN GEL,1.0,1,2.0,3480.986,3283.949
J0802,62559-0860-15,"Inj. (ani), up to 40 units",Cortrophin Gel,5.0,1,10.0,3480.986,3283.949
J0834,00404-9839-99,"Inj., cosyntropin, 0.25 mg",Cortrosyn,1.0,1,1.0,21.73,20.5
J0834,00548-5900-00,"Inj., cosyntropin, 0.25 mg",Cortrosyn,1.0,10,10.0,21.73,20.5
J0834,00781-3440-95,"Inj., cosyntropin, 0.25 mg",Cosyntropin,1.0,10,10.0,21.73,20.5
J0834,51662-1567-01,"Inj., cosyntropin, 0.25 mg",Cosyntropin,1.0,1,1.0,21.73,20.5
J0840,50633-0110-12,Crotalidae poly immune fab,CROFAB POWDER FOR SOLUTION,1.0,2,2.0,1894.146,1786.93
J0841,66621-0790-02,Inj crotalidae im f(ab')2 eq,Anavip,1.0,1,1.0,1056.385,996.59
J0850,44206-0532-11,Cytomegalovirus imm iv /vial,CYTOGAM,50.0,1,1.0,1812.137,1709.563
J0850,49591-0532-51,Cytomegalovirus imm iv /vial,CYTOGAM,50.0,1,1.0,1812.137,1709.563
J0850,70257-0532-51,Cytomegalovirus imm iv /vial,CYTOGAM,50.0,1,1.0,1812.137,1709.563
J0872,70594-0060-01,Daptomycin (xellia) unrefrig,DAPTOMYCIN,1.0,1,500.0,0.325,0.307
J0872,70594-0066-01,Daptomycin (xellia) unrefrig,DAPTOMYCIN,1.0,1,350.0,0.325,0.307
J0873,70594-0053-01,"Inj, daptomycin (xellia)",Daptomycin,1.0,1,350.0,0.031,0.029
J0874,00338-0712-24,"Inj, daptomycin (baxter)",Daptomycin in NaCl (Baxter),50.0,24,8400.0,0.068,0.064
J0874,00338-0714-24,"Inj, daptomycin (baxter)",Daptomycin in NaCl (Baxter),50.0,24,12000.0,0.068,0.064
J0874,00338-0716-12,"Inj, daptomycin (baxter)",Daptomycin in NaCl (Baxter),100.0,12,8400.0,0.068,0.064
J0874,00338-0718-12,"Inj, daptomycin (baxter)",Daptomycin in NaCl (Baxter),100.0,12,12000.0,0.068,0.064
J0875,57970-0100-01,"Injection, dalbavancin",Dalvance,1.0,1,100.0,15.789,14.895
J0877,00409-0120-01,"Inj, daptomycin (hospira)",Daptomycin,1.0,1,350.0,0.059,0.056
J0877,00409-0122-01,"Inj, daptomycin (hospira)",Daptomycin,1.0,1,500.0,0.059,0.056
J0877,00409-5933-01,"Inj, daptomycin (hospira)",Daptomycin,1.0,1,350.0,0.059,0.056
J0878,00143-9378-01,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,00409-2757-01,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,00703-0125-01,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,16714-0892-01,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,16729-0434-05,Daptomycin injection,Daptomycin,1.0,1,350.0,0.022,0.021
J0878,16729-0434-45,Daptomycin injection,Daptomycin,1.0,10,3500.0,0.022,0.021
J0878,16729-0435-05,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,25021-0174-15,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,25021-0174-16,Daptomycin injection,Daptomycin,1.0,10,5000.0,0.022,0.021
J0878,25021-0179-15,Daptomycin injection,Daptomycin,1.0,1,350.0,0.022,0.021
J0878,25021-0179-16,Daptomycin injection,Daptomycin,1.0,10,3500.0,0.022,0.021
J0878,25021-0179-66,Daptomycin injection,Daptomycin,1.0,1,350.0,0.022,0.021
J0878,25021-0179-67,Daptomycin injection,Daptomycin,1.0,10,3500.0,0.022,0.021
J0878,43598-0413-11,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,43598-0476-11,Daptomycin injection,Daptomycin,1.0,1,350.0,0.022,0.021
J0878,55150-0344-01,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,60505-6229-04,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,63323-0371-10,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,63323-0371-19,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,63323-0871-15,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,67457-0813-50,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,67457-0941-15,Daptomycin injection,DAPTOMYCIN,1.0,1,500.0,0.022,0.021
J0878,67919-0012-01,Daptomycin injection,Cubicin,1.0,1,500.0,0.022,0.021
J0878,67919-0012-02,Daptomycin injection,Cubicin,1.0,1,500.0,0.022,0.021
J0878,68001-0376-68,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,69097-0807-37,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,69097-0850-67,Daptomycin injection,Daptomycin,1.0,1,350.0,0.022,0.021
J0878,70594-0034-01,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,70594-0034-02,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,71288-0016-15,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,71288-0016-91,Daptomycin injection,DAPTOMYCIN,1.0,1,500.0,0.022,0.021
J0878,71288-0016-95,Daptomycin injection,DAPTOMYCIN,1.0,1,500.0,0.022,0.021
J0878,71288-0017-15,Daptomycin injection,Daptomycin,1.0,1,350.0,0.022,0.021
J0878,71288-0017-91,Daptomycin injection,DAPTOMYCIN,1.0,1,350.0,0.022,0.021
J0878,71839-0107-01,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0878,71839-0108-01,Daptomycin injection,Daptomycin,1.0,1,350.0,0.022,0.021
J0878,72572-0100-01,Daptomycin injection,Daptomycin,1.0,1,350.0,0.022,0.021
J0878,72572-0102-01,Daptomycin injection,Daptomycin,1.0,1,500.0,0.022,0.021
J0881,55513-0002-04,"Darbepoetin alfa, non-esrd",Aranesp,1.0,4,100.0,3.063,2.89
J0881,55513-0003-04,"Darbepoetin alfa, non-esrd",Aranesp,1.0,4,160.0,3.063,2.89
J0881,55513-0004-04,"Darbepoetin alfa, non-esrd",Aranesp,1.0,4,240.0,3.063,2.89
J0881,55513-0005-04,"Darbepoetin alfa, non-esrd",Aranesp,1.0,4,400.0,3.063,2.89
J0881,55513-0006-01,"Darbepoetin alfa, non-esrd",Aranesp,1.0,1,200.0,3.063,2.89
J0881,55513-0021-04,"Darbepoetin alfa, non-esrd",Aranesp,0.4,4,160.0,3.063,2.89
J0881,55513-0023-04,"Darbepoetin alfa, non-esrd",Aranesp,0.3,4,240.0,3.063,2.89
J0881,55513-0025-04,"Darbepoetin alfa, non-esrd",Aranesp,0.5,4,400.0,3.063,2.89
J0881,55513-0027-04,"Darbepoetin alfa, non-esrd",Aranesp,0.3,4,600.0,3.063,2.89
J0881,55513-0028-01,"Darbepoetin alfa, non-esrd",Aranesp,0.4,1,200.0,3.063,2.89
J0881,55513-0032-01,"Darbepoetin alfa, non-esrd",Aranesp,1.0,1,500.0,3.063,2.89
J0881,55513-0057-04,"Darbepoetin alfa, non-esrd",Aranesp,0.42,4,100.0,3.063,2.89
J0881,55513-0098-04,"Darbepoetin alfa, non-esrd",Aranesp,0.4,4,40.0,3.063,2.89
J0881,55513-0111-01,"Darbepoetin alfa, non-esrd",Aranesp,0.6,1,300.0,3.063,2.89
J0882,55513-0002-04,"Darbepoetin alfa, esrd use",Aranesp,1.0,4,100.0,3.063,2.89
J0882,55513-0003-04,"Darbepoetin alfa, esrd use",Aranesp,1.0,4,160.0,3.063,2.89
J0882,55513-0004-04,"Darbepoetin alfa, esrd use",Aranesp,1.0,4,240.0,3.063,2.89
J0882,55513-0005-04,"Darbepoetin alfa, esrd use",Aranesp,1.0,4,400.0,3.063,2.89
J0882,55513-0006-01,"Darbepoetin alfa, esrd use",Aranesp,1.0,1,200.0,3.063,2.89
J0882,55513-0021-04,"Darbepoetin alfa, esrd use",Aranesp,0.4,4,160.0,3.063,2.89
J0882,55513-0023-04,"Darbepoetin alfa, esrd use",Aranesp,0.3,4,240.0,3.063,2.89
J0882,55513-0025-04,"Darbepoetin alfa, esrd use",Aranesp,0.5,4,400.0,3.063,2.89
J0882,55513-0027-04,"Darbepoetin alfa, esrd use",Aranesp,0.3,4,600.0,3.063,2.89
J0882,55513-0028-01,"Darbepoetin alfa, esrd use",Aranesp,0.4,1,200.0,3.063,2.89
J0882,55513-0032-01,"Darbepoetin alfa, esrd use",Aranesp,1.0,1,500.0,3.063,2.89
J0882,55513-0057-04,"Darbepoetin alfa, esrd use",Aranesp,0.42,4,100.0,3.063,2.89
J0882,55513-0098-04,"Darbepoetin alfa, esrd use",Aranesp,0.4,4,40.0,3.063,2.89
J0882,55513-0111-01,"Darbepoetin alfa, esrd use",Aranesp,0.6,1,300.0,3.063,2.89
J0885,55513-0126-10,"Epoetin alfa, non-esrd",Epogen,1.0,10,20.0,8.134,7.674
J0885,55513-0144-10,"Epoetin alfa, non-esrd",Epogen,1.0,10,100.0,8.134,7.674
J0885,55513-0148-10,"Epoetin alfa, non-esrd",Epogen,1.0,10,40.0,8.134,7.674
J0885,55513-0267-10,"Epoetin alfa, non-esrd",Epogen,1.0,10,30.0,8.134,7.674
J0885,55513-0283-10,"Epoetin alfa, non-esrd",Epogen,2.0,10,200.0,8.134,7.674
J0885,55513-0478-10,"Epoetin alfa, non-esrd",Epogen,1.0,10,200.0,8.134,7.674
J0885,59676-0302-01,"Epoetin alfa, non-esrd",Procrit,1.0,6,12.0,8.134,7.674
J0885,59676-0303-01,"Epoetin alfa, non-esrd",Procrit,1.0,6,18.0,8.134,7.674
J0885,59676-0304-01,"Epoetin alfa, non-esrd",Procrit,1.0,6,24.0,8.134,7.674
J0885,59676-0310-01,"Epoetin alfa, non-esrd",Procrit,1.0,6,60.0,8.134,7.674
J0885,59676-0310-02,"Epoetin alfa, non-esrd",Procrit,1.0,25,250.0,8.134,7.674
J0885,59676-0312-04,"Epoetin alfa, non-esrd",Procrit,2.0,4,80.0,8.134,7.674
J0885,59676-0320-04,"Epoetin alfa, non-esrd",Procrit,1.0,4,80.0,8.134,7.674
J0885,59676-0340-01,"Epoetin alfa, non-esrd",Procrit,1.0,4,160.0,8.134,7.674
J0887,59353-0400-09,Epoetin beta esrd use,Mircera,0.3,1,30.0,1.075,1.014
J0887,59353-0401-09,Epoetin beta esrd use,Mircera,0.3,1,50.0,1.075,1.014
J0887,59353-0402-09,Epoetin beta esrd use,Mircera,0.3,1,75.0,1.075,1.014
J0887,59353-0403-09,Epoetin beta esrd use,Mircera,0.3,1,100.0,1.075,1.014
J0887,59353-0404-09,Epoetin beta esrd use,Mircera,0.3,1,150.0,1.075,1.014
J0887,59353-0405-09,Epoetin beta esrd use,Mircera,0.3,1,200.0,1.075,1.014
J0887,59353-0407-09,Epoetin beta esrd use,Mircera,0.3,1,120.0,1.075,1.014
J0888,59353-0400-09,Epoetin beta non esrd,Mircera,0.3,1,30.0,1.075,1.014
J0888,59353-0401-09,Epoetin beta non esrd,Mircera,0.3,1,50.0,1.075,1.014
J0888,59353-0402-09,Epoetin beta non esrd,Mircera,0.3,1,75.0,1.075,1.014
J0888,59353-0403-09,Epoetin beta non esrd,Mircera,0.3,1,100.0,1.075,1.014
J0888,59353-0404-09,Epoetin beta non esrd,Mircera,0.3,1,150.0,1.075,1.014
J0888,59353-0405-09,Epoetin beta non esrd,Mircera,0.3,1,200.0,1.075,1.014
J0894,00143-9385-01,Decitabine injection,DECITABINE,1.0,1,50.0,1.431,1.35
J0894,16714-0928-01,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,16729-0224-05,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,25021-0219-20,Decitabine injection,DECITABINE,1.0,1,50.0,1.431,1.35
J0894,25021-0231-20,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,43598-0427-37,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,50742-0430-01,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,55111-0556-10,Decitabine injection,decitabine,1.0,1,50.0,1.431,1.35
J0894,55150-0376-01,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,59148-0046-70,Decitabine injection,DACOGEN,1.0,1,50.0,1.431,1.35
J0894,67457-0316-25,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,68001-0422-37,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,68001-0573-41,Decitabine injection,DECITABINE,1.0,1,50.0,1.431,1.35
J0894,69097-0285-37,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,69097-0905-67,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,70121-1644-01,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,70860-0219-20,Decitabine injection,DECITABINE,1.0,1,50.0,1.431,1.35
J0894,71288-0119-20,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,72205-0031-01,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,72205-0036-01,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,72603-0107-01,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0894,75834-0190-01,Decitabine injection,Decitabine,1.0,1,50.0,1.431,1.35
J0895,00078-0467-91,Deferoxamine mesylate inj,Desferal,1.0,4,4.0,6.9,6.509
J0895,00409-2337-25,Deferoxamine mesylate inj,Deferoxamine Mesylate,1.0,4,16.0,6.9,6.509
J0895,47781-0624-07,Deferoxamine mesylate inj,Deferoxamine Mesylate,1.0,1,4.0,6.9,6.509
J0895,52609-4504-06,Deferoxamine mesylate inj,Deferoxamine Mesylate,1.0,4,16.0,6.9,6.509
J0895,52609-4505-06,Deferoxamine mesylate inj,Deferoxamine Mesylate,1.0,4,4.0,6.9,6.509
J0895,60505-6236-06,Deferoxamine mesylate inj,Deferoxamine Mesylate,1.0,4,4.0,6.9,6.509
J0895,60505-6238-06,Deferoxamine mesylate inj,Deferoxamine Mesylate,1.0,4,4.0,6.9,6.509
J0895,63323-0597-10,Deferoxamine mesylate inj,Deferoxamine Mesylate,1.0,1,1.0,6.9,6.509
J0895,63323-0599-30,Deferoxamine mesylate inj,Deferoxamine Mesylate,1.0,1,4.0,6.9,6.509
J0896,59572-0711-01,Inj luspatercept-aamt 0.25mg,Reblozyl,1.0,1,100.0,40.68,38.377
J0896,59572-0775-01,Inj luspatercept-aamt 0.25mg,Reblozyl,1.0,1,300.0,40.68,38.377
J0897,55513-0710-01,Denosumab injection,Prolia,1.0,1,60.0,26.749,25.235
J0897,55513-0730-01,Denosumab injection,XGEVA,1.0,1,120.0,26.749,25.235
J1000,00009-0271-01,Depo-estradiol cypionate inj,Depo-Estradiol,5.0,1,5.0,39.33,37.104
J1010,00009-0274-01,"Inj, methylpred acetate 1 mg",Depo-Medrol,5.0,1,100.0,0.138,0.13
J1010,00009-0280-02,"Inj, methylpred acetate 1 mg",Depo-Medrol,5.0,1,200.0,0.138,0.13
J1010,00009-0280-03,"Inj, methylpred acetate 1 mg",Depo-Medrol,10.0,1,400.0,0.138,0.13
J1010,00009-0280-51,"Inj, methylpred acetate 1 mg",Depo-Medrol,5.0,25,5000.0,0.138,0.13
J1010,00009-0280-52,"Inj, methylpred acetate 1 mg",Depo-Medrol,10.0,25,10000.0,0.138,0.13
J1010,00009-0306-02,"Inj, methylpred acetate 1 mg",Depo-Medrol,5.0,1,400.0,0.138,0.13
J1010,00009-0306-12,"Inj, methylpred acetate 1 mg",Depo-Medrol,5.0,25,10000.0,0.138,0.13
J1010,00009-3073-01,"Inj, methylpred acetate 1 mg",Depo-Medrol,1.0,1,40.0,0.138,0.13
J1010,00009-3073-03,"Inj, methylpred acetate 1 mg",Depo-Medrol,1.0,25,1000.0,0.138,0.13
J1010,00009-3073-22,"Inj, methylpred acetate 1 mg",Depo-Medrol,1.0,1,40.0,0.138,0.13
J1010,00009-3073-23,"Inj, methylpred acetate 1 mg",Depo-Medrol,1.0,25,1000.0,0.138,0.13
J1010,00009-3475-01,"Inj, methylpred acetate 1 mg",Depo-Medrol,1.0,1,80.0,0.138,0.13
J1010,00009-3475-03,"Inj, methylpred acetate 1 mg",Depo-Medrol,1.0,25,2000.0,0.138,0.13
J1010,00009-3475-22,"Inj, methylpred acetate 1 mg",Depo-Medrol,1.0,1,80.0,0.138,0.13
J1010,00009-3475-23,"Inj, methylpred acetate 1 mg",Depo-Medrol,1.0,25,2000.0,0.138,0.13
J1010,00781-3516-75,"Inj, methylpred acetate 1 mg",METHYLPREDNISOLONE ACETAT,5.0,1,400.0,0.138,0.13
J1010,00781-3522-70,"Inj, methylpred acetate 1 mg",METHYLPREDNISOLONE ACETATE,10.0,1,400.0,0.138,0.13
J1010,00781-3522-75,"Inj, methylpred acetate 1 mg",METHYLPREDNISOLONE ACETATE,5.0,1,200.0,0.138,0.13
J1010,16714-0088-01,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,1.0,1,40.0,0.138,0.13
J1010,16714-0088-25,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,1.0,25,1000.0,0.138,0.13
J1010,16714-0089-01,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,5.0,1,200.0,0.138,0.13
J1010,16714-0090-01,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,10.0,1,400.0,0.138,0.13
J1010,16714-0472-25,"Inj, methylpred acetate 1 mg",METHYLPREDNISOLONE ACETATE,1.0,25,2000.0,0.138,0.13
J1010,16714-0473-01,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,5.0,1,400.0,0.138,0.13
J1010,25021-0820-05,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,5.0,1,200.0,0.138,0.13
J1010,25021-0820-10,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,10.0,1,400.0,0.138,0.13
J1010,25021-0821-05,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,5.0,1,400.0,0.138,0.13
J1010,42023-0238-01,"Inj, methylpred acetate 1 mg",METHYLPREDNISOLONE ACETATE,5.0,1,200.0,0.138,0.13
J1010,42023-0239-01,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,10.0,1,400.0,0.138,0.13
J1010,42023-0240-01,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,5.0,1,400.0,0.138,0.13
J1010,50090-0436-00,"Inj, methylpred acetate 1 mg",Depo-Medrol,1.0,1,80.0,0.138,0.13
J1010,50090-0556-00,"Inj, methylpred acetate 1 mg",Depo-Medrol,10.0,1,400.0,0.138,0.13
J1010,50090-1823-00,"Inj, methylpred acetate 1 mg",Depo-Medrol,5.0,1,400.0,0.138,0.13
J1010,50090-2098-00,"Inj, methylpred acetate 1 mg",Depo-Medrol,1.0,1,40.0,0.138,0.13
J1010,50090-5894-00,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,1.0,1,40.0,0.138,0.13
J1010,50090-6024-00,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,1.0,25,2000.0,0.138,0.13
J1010,55150-0313-01,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate Usp,10.0,1,400.0,0.138,0.13
J1010,55150-0314-01,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,5.0,1,400.0,0.138,0.13
J1010,60219-1573-05,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,1.0,25,1000.0,0.138,0.13
J1010,60219-1574-05,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,1.0,25,2000.0,0.138,0.13
J1010,70121-1552-05,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,1.0,25,2000.0,0.138,0.13
J1010,70121-1573-01,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,1.0,1,40.0,0.138,0.13
J1010,70121-1573-05,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,1.0,25,1000.0,0.138,0.13
J1010,70121-1574-01,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,1.0,1,80.0,0.138,0.13
J1010,70121-1574-05,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,1.0,25,2000.0,0.138,0.13
J1071,00009-0085-10,Inj testosterone cypionate,Depo-Testosterone,10.0,1,1000.0,0.031,0.029
J1071,00009-0086-01,Inj testosterone cypionate,Depo-Testosterone,1.0,1,200.0,0.031,0.029
J1071,00009-0086-10,Inj testosterone cypionate,Depo-Testosterone,10.0,1,2000.0,0.031,0.029
J1071,00009-0347-02,Inj testosterone cypionate,Depo-Testosterone,10.0,1,1000.0,0.031,0.029
J1071,00009-0417-01,Inj testosterone cypionate,Depo-Testosterone,1.0,1,200.0,0.031,0.029
J1071,00009-0417-02,Inj testosterone cypionate,Depo-Testosterone,10.0,1,2000.0,0.031,0.029
J1071,00143-9005-01,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,00143-9659-01,Inj testosterone cypionate,Testosterone Cypionate,1.0,1,200.0,0.031,0.029
J1071,00143-9726-01,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,00409-6557-01,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,1000.0,0.031,0.029
J1071,00409-6562-01,Inj testosterone cypionate,Testosterone Cypionate,1.0,1,200.0,0.031,0.029
J1071,00409-6562-02,Inj testosterone cypionate,Testosterone Cypionate,1.0,1,200.0,0.031,0.029
J1071,00409-6562-20,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,00409-6562-22,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,00574-0820-01,Inj testosterone cypionate,Testosterone Cypionate,1.0,1,200.0,0.031,0.029
J1071,00574-0820-10,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,00574-0827-10,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,00591-4128-79,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,47781-0910-91,Inj testosterone cypionate,TESTOSTERONE CYPIONATE,10.0,10,20000.0,0.031,0.029
J1071,47781-0911-93,Inj testosterone cypionate,TESTOSTERONE CYPIONATE,1.0,1,200.0,0.031,0.029
J1071,50090-4147-00,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,50090-4446-00,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,50090-4920-00,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,50090-4921-00,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,55150-0276-01,Inj testosterone cypionate,TESTOSTERONE CYPIONATE,10.0,1,1000.0,0.031,0.029
J1071,55150-0277-01,Inj testosterone cypionate,TESTOSTERONE CYPIONATE,1.0,1,200.0,0.031,0.029
J1071,55150-0278-01,Inj testosterone cypionate,TESTOSTERONE CYPIONATE,10.0,1,2000.0,0.031,0.029
J1071,62756-0015-40,Inj testosterone cypionate,Testosterone Cypionate,1.0,1,200.0,0.031,0.029
J1071,62756-0016-40,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,62756-0017-40,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,1000.0,0.031,0.029
J1071,69097-0537-31,Inj testosterone cypionate,TESTOSTERONE CYPIONATE,1.0,1,200.0,0.031,0.029
J1071,69097-0802-32,Inj testosterone cypionate,Testosterone Cypionate,1.0,1,200.0,0.031,0.029
J1071,69097-0802-37,Inj testosterone cypionate,Testosterone Cypionate,10.0,1,2000.0,0.031,0.029
J1071,70700-0288-22,Inj testosterone cypionate,TESTOSTERONE CYPIONATE,10.0,1,1000.0,0.031,0.029
J1071,70700-0289-22,Inj testosterone cypionate,TESTOSTERONE CYPIONATE,1.0,1,200.0,0.031,0.029
J1100,00404-9841-05,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,5.0,1,20.0,0.113,0.107
J1100,00404-9842-10,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,10.0,1,100.0,0.113,0.107
J1100,00404-9843-30,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,30.0,1,120.0,0.113,0.107
J1100,00641-0367-25,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,1.0,25,250.0,0.113,0.107
J1100,00641-6145-25,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,1.0,25,100.0,0.113,0.107
J1100,00641-6146-10,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,5.0,10,200.0,0.113,0.107
J1100,00641-6146-25,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,5.0,25,500.0,0.113,0.107
J1100,50090-0627-02,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,5.0,2,40.0,0.113,0.107
J1100,50090-1922-00,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,1.0,25,100.0,0.113,0.107
J1100,50090-1922-01,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,1.0,1,4.0,0.113,0.107
J1100,50090-2313-02,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,5.0,25,500.0,0.113,0.107
J1100,50090-3300-00,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,30.0,25,3000.0,0.113,0.107
J1100,50090-3541-00,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,1.0,25,250.0,0.113,0.107
J1100,51662-1297-01,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,5.0,1,20.0,0.113,0.107
J1100,51662-1297-03,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,5.0,25,500.0,0.113,0.107
J1100,51662-1343-01,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,1.0,1,10.0,0.113,0.107
J1100,51662-1541-01,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,10.0,1,100.0,0.113,0.107
J1100,52584-0422-00,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,5.0,1,20.0,0.113,0.107
J1100,55150-0237-01,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,1.0,25,100.0,0.113,0.107
J1100,55150-0238-05,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,5.0,25,500.0,0.113,0.107
J1100,55150-0239-30,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,30.0,25,3000.0,0.113,0.107
J1100,55150-0304-25,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,1.0,25,250.0,0.113,0.107
J1100,55150-0305-10,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,10.0,10,1000.0,0.113,0.107
J1100,63323-0165-01,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,1.0,25,100.0,0.113,0.107
