0944T,3d cntr simula trgt lvr les,Q1,5523,2.7108,$241.72,.,$48.35,,,,,
0945T,Intraop assmt abnl tum tiss,E1,,, ,,,,,,,
0946T,Ortho impl mvmt alys pair ct,S,5522,1.1926,$106.34,.,$21.27,,,,,
0947T,Mrgfus strtctc bl-br disrpj,E1,,, ,,,,,,,
0948T,Rem interrog dev ccm phys,M,,,,,,,,,,*
0949T,Rem interrog dev ccm tech,Q1,5741,0.4182,$37.29,.,$7.46,,,,,*
0950T,Abltj b9 prst8 tissue hifu,J1,5376,103.7036,"$9,247.15",.,"$1,849.43",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",*
0951T,Tot impl amei 1st plmt,E1,,,,,,,,,,*
0952T,Tot impl amei rev/rplc mstdc,E1,,,,,,,,,,*
0953T,Tot impl amei rev/rplc w/o,E1,,,,,,,,,,*
0954T,Tot impl amei rplc snd proc,E1,,,,,,,,,,*
0955T,Tot impl amei removal,E1,,,,,,,,,,*
0956T,Prt crn ch cr&tun elt s-sclp,S,1577,,"$22,500.50",.,"$4,500.10",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",*
0957T,Rev s-sclp eltr ra rcvr&tlmt,J1,5112,17.9481,"$1,600.41",.,$320.09,,,,,*
0958T,Rmv s-sclp eltr ra rcvr&tlmt,J1,5113,36.3872,"$3,244.61",.,$648.93,,,,,*
0959T,Rmv/rplc magnet coil assem,Q2,5072,18.1704,"$1,620.24",.,$324.05,,,,,*
0960T,Rpl s-sclp eltr ra rcvr&tlmt,S,1577,,"$22,500.50",.,"$4,500.10",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",*
0961T,Shortwave ifr radiation img,N,,,,,,,,,,*
0962T,Asstv alg alys acous&ecg rec,S,5734,1.4456,$128.90,.,$25.78,,,,,*
0963T,Anosc sbmcsl njx bulking agt,T,5312,13.2230,"$1,179.08",.,$235.82,,,,,*
0964T,I&cust prep jaw xpnsj 1arch,J1,5164,36.3699,"$3,243.07",.,$648.62,,,,,*
0965T,I&cst prp jw xpn dl arch non,J1,5164,36.3699,"$3,243.07",.,$648.62,,,,,*
0966T,I&cst prp jw xpn dl arch fxd,J1,5164,36.3699,"$3,243.07",.,$648.62,,,,,*
0967T,Tranal ins tmp clrc anst dev,T,5312,13.2230,"$1,179.08",.,$235.82,,,,,*
0968T,Insj/rplcmt epcrnl nstim sys,E1,,,,,,,,,,*
0969T,Removal epicranial nstim sys,E1,,,,,,,,,,*
0970T,Ablt b9 brst tum perq lsr ea,J1,5091,42.9441,"$3,829.28",.,$765.86,,,,,*
0971T,Ablt mal brst tum pq lsr uni,J1,5091,42.9441,"$3,829.28",.,$765.86,,,,,*
0972T,Asstv alg clsfctn burn hlg,E1,,,,,,,,,,*
0973T,Slctv nzmtc dbrdmt t/a/l 1st,T,5052,4.4806,$399.53,.,$79.91,,,,,*
0974T,Slctv nzmtc dbrdmt t/a/l ea,N,,,,,,,,,,*
0975T,Slctv nzmtc dbrdmt s/n/hf 1,T,5052,4.4806,$399.53,.,$79.91,,,,,*
0976T,Slctv nzmtc dbrdmt s/n/hf ea,N,,,,,,,,,,*
0977T,Upr gi bld detcj snr capsule,T,5301,10.5144,$937.56,.,$187.52,,,,,*
0978T,Submucosal cryolysis therapy,E1,,,,,,,,,,*
0979T,Sbmcsl crylys ther sft palt,E1,,,,,,,,,,*
0980T,Sbmcsl crylys ther tng&tnsl,E1,,,,,,,,,,*
0981T,Tcat impl wrls ivc snr,J1,5194,201.3785,"$17,956.72",.,"$3,591.35",,"$1,676.00",,,*
0982T,Rem mntr impl ivc snr set-up,V,5012,1.4452,$128.87,.,$25.78,,,,,*
0983T,Rem mntr impl ivc snr phys,Q1,5741,0.4182,$37.29,.,$7.46,,,,,*
0984T,Iv img xtrc cere vsl oct 1st,N,,,,,,,,,,*
0985T,Iv img xtrc cere vsl oct ea,N,,,,,,,,,,*
0986T,Iv img icr cere vsl oct 1st,N,,,,,,,,,,*
0987T,Iv img icr cere vsl oct ea,N,,,,,,,,,,*
10004,Fna bx w/o img gdn ea addl,N,,, ,,,,,,,
10005,Fna bx w/us gdn 1st les,T,5071,7.8905,$703.59,.,$140.72,,,,,
10006,Fna bx w/us gdn ea addl,N,,, ,,,,,,,
10007,Fna bx w/fluor gdn 1st les,T,5071,7.8905,$703.59,.,$140.72,,,,,
10008,Fna bx w/fluor gdn ea addl,N,,, ,,,,,,,
10009,Fna bx w/ct gdn 1st les,T,5071,7.8905,$703.59,.,$140.72,,,,,
1000F,Tobacco use assessed,E1,,, ,,,,,,,
10010,Fna bx w/ct gdn ea addl,N,,, ,,,,,,,
10011,Fna bx w/mr gdn 1st les,T,5071,7.8905,$703.59,.,$140.72,,,,,
10012,Fna bx w/mr gdn ea addl,N,,, ,,,,,,,
10021,Fna bx w/o img gdn 1st les,T,5052,4.4806,$399.53,.,$79.91,,,,,
1002F,Assess anginal symptom/level,E1,,, ,,,,,,,
10030,Img gid flu coll drg sft tis,T,5071,7.8905,$703.59,.,$140.72,,,,,
10035,Plmt sft tiss loclzj dev 1st,T,5071,7.8905,$703.59,.,$140.72,,,,,
10036,Plmt sft tiss loclzj dev ea,N,,, ,,,,,,,
1003F,Level of activity assess,E1,,, ,,,,,,,
10040,Acne surgery,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
1004F,Clin symp vol ovrld assess,E1,,, ,,,,,,,
1005F,Asthma symptoms evaluate,E1,,, ,,,,,,,
10060,I&d abscess simple/single,T,5051,2.2284,$198.70,.,$39.74,,,,,
10061,I&d abscess comp/multiple,T,5052,4.4806,$399.53,.,$79.91,,,,,
1006F,Osteoarthritis assess,E1,,, ,,,,,,,
1007F,Anti-inflm/anlgsc otc assess,E1,,, ,,,,,,,
10080,I&d pilonidal cyst simple,T,5071,7.8905,$703.59,.,$140.72,,,,,
10081,I&d pilonidal cyst comp,T,5071,7.8905,$703.59,.,$140.72,,,,,
1008F,Gi/renal risk assess,E1,,, ,,,,,,,
1010F,Severity angina by actvty,E1,,, ,,,,,,,
1011F,Angina present,E1,,, ,,,,,,,
10120,Inc&rmvl fb subq tiss smpl,T,5052,4.4806,$399.53,.,$79.91,,,,,
10121,Inc&rmvl fb subq tiss comp,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
1012F,Angina absent,E1,,, ,,,,,,,
10140,I&d hmtma seroma/fluid collj,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
1015F,Copd symptoms assess,E1,,, ,,,,,,,
10160,Pnxr aspir absc hmtma bulla,T,5052,4.4806,$399.53,.,$79.91,,,,,
10180,I&d complex po wound infctj,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
1018F,Assess dyspnea not present,E1,,, ,,,,,,,
1019F,Assess dyspnea present,E1,,, ,,,,,,,
1022F,Pneumo imm status assess,E1,,, ,,,,,,,
1026F,Co-morbid condition assess,E1,,, ,,,,,,,
1030F,Influenza imm status assess,E1,,, ,,,,,,,
1031F,Smoking & 2nd hand assessed,E1,,, ,,,,,,,
1032F,Smoker/exposed 2nd hnd smoke,E1,,, ,,,,,,,
1033F,Tobacco nonsmoker nor 2ndhnd,E1,,, ,,,,,,,
1034F,Current tobacco smoker,E1,,, ,,,,,,,
1035F,Smokeless tobacco user,E1,,, ,,,,,,,
1036F,Tobacco non-user,M,,, ,,,,,,,
1038F,Persistent asthma,M,,, ,,,,,,,
1039F,Intermittent asthma,M,,, ,,,,,,,
1040F,Dsm-5 info mdd docd,E1,,, ,,,,,,,
1050F,History of mole changes,E1,,, ,,,,,,,
1052F,Type location activityassess,E1,,, ,,,,,,,
1055F,Visual funct status assess,E1,,, ,,,,,,,
1060F,Doc perm/cont/parox atr fib,E1,,, ,,,,,,,
1061F,Doc lack perm&cont&parox fib,E1,,, ,,,,,,,
1065F,Ischm stroke symp lt3 hrsb/4,E1,,, ,,,,,,,
1066F,Ischm stroke sx onset>=3hr,E1,,, ,,,,,,,
1070F,Alarm symp assessed-absent,E1,,, ,,,,,,,
1071F,Alarm symp assessed-1+ prsnt,E1,,, ,,,,,,,
1090F,Pres/absn urine incon assess,M,,, ,,,,,,,
1091F,Urine incon characterized,E1,,, ,,,,,,,
11000,Dbrdmt ecz/infected skin<10%,T,5053,6.8648,$612.13,.,$122.43,,,,,
11001,Dbrdmt ecz/infct skn ea addl,N,,, ,,,,,,,
11004,Dbrdmt skin xtrnl gent&per,C,,, ,,,,,,,
11005,Dbrdmt skin abdominal wall,C,,, ,,,,,,,
11006,Dbrdmt skin xtrnl gent per,C,,, ,,,,,,,
11008,Rmv prstc mtrl/mesh abd wall,C,,, ,,,,,,,
1100F,Ptfalls assess-docd ge2>/yr,M,,, ,,,,,,,
11010,Debride skin at fx site,T,5071,7.8905,$703.59,.,$140.72,,,,,
11011,Debride skin musc at fx site,T,5071,7.8905,$703.59,.,$140.72,,,,,
11012,Deb skin bone at fx site,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
1101F,Pt falls assess-docd le1/yr,E1,,, ,,,,,,,
11042,Dbrdmt subq tis 1st 20sqcm/<,T,5052,4.4806,$399.53,.,$79.91,,,,,
11043,Dbrdmt musc&/fsca 1st 20/<,T,5053,6.8648,$612.13,.,$122.43,,,,,
11044,Dbrdmt bone 1st 20 sq cm/<,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11045,Dbrdmt subq tiss each addl,N,,, ,,,,,,,
11046,Dbrdmt musc&/fsca ea addl,N,,, ,,,,,,,
11047,Dbrdmt bone each addl,N,,, ,,,,,,,
11055,Paring/cutg b9 hyprker les 1,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
11056,Parng/cutg b9 hyprkr les 2-4,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
11057,Parng/cutg b9 hyprkr les >4,T,5051,2.2284,$198.70,.,$39.74,,,,,
11102,Tangntl bx skin single les,T,5051,2.2284,$198.70,.,$39.74,,,,,
11103,Tangntl bx skin ea sep/addl,N,,, ,,,,,,,
11104,Punch bx skin single lesion,T,5052,4.4806,$399.53,.,$79.91,,,,,
11105,Punch bx skin ea sep/addl,N,,, ,,,,,,,
11106,Incal bx skn single les,T,5053,6.8648,$612.13,.,$122.43,,,,,
11107,Incal bx skn ea sep/addl,N,,, ,,,,,,,
1110F,Pt lft inpt fac w/in 60 days,E1,,, ,,,,,,,
1111F,Dschrg med/current med merge,E1,,, ,,,,,,,
1116F,Auric/peri pain assessed,E1,,, ,,,,,,,
1118F,Gerd symps assessed 12 month,E1,,, ,,,,,,,
1119F,Init eval for condition,E1,,, ,,,,,,,
11200,Rmvl skin tags up to&inc 15,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
11201,Rmvl skin tags ea addl 10,N,,, ,,,,,,,
1121F,Subs eval for condition,E1,,, ,,,,,,,
1123F,Acp discuss/dscn mkr docd,M,,, ,,,,,,,
1124F,Acp discuss-no dscnmkr docd,M,,, ,,,,,,,
1125F,Amnt pain noted pain prsnt,M,,, ,,,,,,,
1126F,Amnt pain noted none prsnt,M,,, ,,,,,,,
1127F,New episode for condition,E1,,, ,,,,,,,
1128F,Subs episode for condition,E1,,, ,,,,,,,
11300,Shave skin lesion 0.5 cm/<,Q1,5052,4.4806,$399.53,.,$79.91,,,,,
11301,Shave skin lesion 0.6-1.0 cm,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
11302,Shave skin lesion 1.1-2.0 cm,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
11303,Shave skin lesion >2.0 cm,Q1,5052,4.4806,$399.53,.,$79.91,,,,,
11305,Shave skin lesion 0.5 cm/<,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
11306,Shave skin lesion 0.6-1.0 cm,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
11307,Shave skin lesion 1.1-2.0 cm,T,5051,2.2284,$198.70,.,$39.74,,,,,
11308,Shave skin lesion >2.0 cm,Q1,5052,4.4806,$399.53,.,$79.91,,,,,
1130F,Bk pain & fxn assessed,E1,,, ,,,,,,,
11310,Shave skin lesion 0.5 cm/<,T,5051,2.2284,$198.70,.,$39.74,,,,,
11311,Shave skin lesion 0.6-1.0 cm,T,5051,2.2284,$198.70,.,$39.74,,,,,
11312,Shave skin lesion 1.1-2.0 cm,T,5052,4.4806,$399.53,.,$79.91,,,,,
11313,Shave skin lesion >2.0 cm,T,5052,4.4806,$399.53,.,$79.91,,,,,
1134F,Epsd bk pain for 6 wks/<,E1,,, ,,,,,,,
1135F,Epsd bk pain for >6 wks,E1,,, ,,,,,,,
1136F,Epsd bk pain for 12 wks/<,E1,,, ,,,,,,,
1137F,Epsd bk pain for >12 wks,E1,,, ,,,,,,,
11400,Exc tr-ext b9+marg 0.5 cm<,T,5071,7.8905,$703.59,.,$140.72,,,,,
11401,Exc tr-ext b9+marg 0.6-1 cm,T,5052,4.4806,$399.53,.,$79.91,,,,,
11402,Exc tr-ext b9+marg 1.1-2 cm,T,5071,7.8905,$703.59,.,$140.72,,,,,
11403,Exc tr-ext b9+marg 2.1-3cm,T,5071,7.8905,$703.59,.,$140.72,,,,,
11404,Exc tr-ext b9+marg 3.1-4 cm,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11406,Exc tr-ext b9+marg >4.0 cm,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11420,Exc h-f-nk-sp b9+marg 0.5/<,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11421,Exc h-f-nk-sp b9+marg 0.6-1,T,5071,7.8905,$703.59,.,$140.72,,,,,
11422,Exc h-f-nk-sp b9+marg 1.1-2,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11423,Exc h-f-nk-sp b9+marg 2.1-3,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11424,Exc h-f-nk-sp b9+marg 3.1-4,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11426,Exc h-f-nk-sp b9+marg >4 cm,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
11440,Exc face-mm b9+marg 0.5 cm/<,T,5071,7.8905,$703.59,.,$140.72,,,,,
11441,Exc face-mm b9+marg 0.6-1 cm,T,5071,7.8905,$703.59,.,$140.72,,,,,
11442,Exc face-mm b9+marg 1.1-2 cm,T,5071,7.8905,$703.59,.,$140.72,,,,,
11443,Exc face-mm b9+marg 2.1-3 cm,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11444,Exc face-mm b9+marg 3.1-4 cm,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11446,Exc face-mm b9+marg >4 cm,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
11450,Exc skn hdrdnt ax smpl/ntrm,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
11451,Exc skn hdrdnt ax complex,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
11462,Exc skn hdrdnt ing smpl/ntrm,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
11463,Exc skn hdrdnt ing complex,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
11470,Exc skn h/p/p/u smpl/ntrm,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
11471,Exc skn h/p/p/u complex,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
1150F,Doc pt rsk death w/in 1yr,E1,,, ,,,,,,,
1151F,Doc no pt rsk death w/in 1yr,E1,,, ,,,,,,,
1152F,Doc advncd dis comfort 1st,E1,,, ,,,,,,,
1153F,Doc advncd dis cmfrt not 1st,E1,,, ,,,,,,,
1157F,Advnc care plan in rcrd,E1,,, ,,,,,,,
1158F,Advnc care plan tlk docd,M,,, ,,,,,,,
1159F,Med list docd in rcrd,E1,,, ,,,,,,,
11600,Exc tr-ext mal+marg 0.5 cm/<,T,5071,7.8905,$703.59,.,$140.72,,,,,
11601,Exc tr-ext mal+marg 0.6-1 cm,T,5071,7.8905,$703.59,.,$140.72,,,,,
11602,Exc tr-ext mal+marg 1.1-2 cm,T,5052,4.4806,$399.53,.,$79.91,,,,,
11603,Exc tr-ext mal+marg 2.1-3 cm,T,5071,7.8905,$703.59,.,$140.72,,,,,
11604,Exc tr-ext mal+marg 3.1-4 cm,T,5071,7.8905,$703.59,.,$140.72,,,,,
11606,Exc tr-ext mal+marg >4 cm,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
1160F,Rvw meds by rx/dr in rcrd,E1,,, ,,,,,,,
11620,Exc h-f-nk-sp mal+marg 0.5/<,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11621,Exc s/n/h/f/g mal+mrg 0.6-1,T,5071,7.8905,$703.59,.,$140.72,,,,,
11622,Exc s/n/h/f/g mal+mrg 1.1-2,T,5071,7.8905,$703.59,.,$140.72,,,,,
11623,Exc s/n/h/f/g mal+mrg 2.1-3,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11624,Exc s/n/h/f/g mal+mrg 3.1-4,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11626,Exc s/n/h/f/g mal+mrg >4 cm,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
11640,Exc f/e/e/n/l mal+mrg 0.5cm<,T,5071,7.8905,$703.59,.,$140.72,,,,,
11641,Exc f/e/e/n/l mal+mrg 0.6-1,T,5071,7.8905,$703.59,.,$140.72,,,,,
11642,Exc f/e/e/n/l mal+mrg 1.1-2,T,5071,7.8905,$703.59,.,$140.72,,,,,
11643,Exc f/e/e/n/l mal+mrg 2.1-3,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11644,Exc f/e/e/n/l mal+mrg 3.1-4,J1,5072,18.1704,"$1,620.24",.,$324.05,,,,,
11646,Exc f/e/e/n/l mal+mrg >4 cm,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
1170F,Fxnl status assessed,M,,, ,,,,,,,
11719,Trim nail(s) any number,Q1,5733,0.6661,$59.40,.,$11.88,,,,,
11720,Debride nail 1-5,Q1,5733,0.6661,$59.40,.,$11.88,,,,,
11721,Debride nail 6 or more,Q1,5733,0.6661,$59.40,.,$11.88,,,,,
11730,Removal of nail plate,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
11732,Remove nail plate add-on,N,,, ,,,,,,,
11740,Drain blood from under nail,Q1,5734,1.4456,$128.90,.,$25.78,,,,,
11750,Removal of nail bed,T,5052,4.4806,$399.53,.,$79.91,,,,,
11755,Biopsy nail unit,T,5071,7.8905,$703.59,.,$140.72,,,,,
1175F,Function stat assessed rvwd,E1,,, ,,,,,,,
11760,Repair of nail bed,T,5053,6.8648,$612.13,.,$122.43,,,,,
11762,Reconstruction of nail bed,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
11765,Excision of nail fold toe,Q1,5052,4.4806,$399.53,.,$79.91,,,,,
11770,Remove pilonidal cyst simple,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
11771,Remove pilonidal cyst exten,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
11772,Remove pilonidal cyst compl,J1,5073,32.0969,"$2,862.05",.,$572.41,,,,,
1180F,Thromboemb risk assessed,E1,,, ,,,,,,,
1181F,Neuropsychia sympts assessed,E1,,, ,,,,,,,
1182F,Neuropsychi sympt 1+present,E1,,, ,,,,,,,
1183F,Neuropsychiatric symp absent,E1,,, ,,,,,,,
11900,Inject skin lesions </w 7,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
11901,Inject skin lesions >7,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
11920,Correct skin color 6.0 cm/<,T,5053,6.8648,$612.13,.,$122.43,,,,,
11921,Correct skn color 6.1-20.0cm,T,5053,6.8648,$612.13,.,$122.43,,,,,
11922,Correct skin color ea 20.0cm,N,,, ,,,,,,,
11950,Tx contour defects 1 cc/<,T,5051,2.2284,$198.70,.,$39.74,,,,,
11951,Tx contour defects 1.1-5.0cc,T,5053,6.8648,$612.13,.,$122.43,,,,,
11952,Tx contour defects 5.1-10cc,T,5053,6.8648,$612.13,.,$122.43,,,,,
11954,Tx contour defects >10.0 cc,T,5053,6.8648,$612.13,.,$122.43,,,,,
11960,Insert tissue expander(s),T,5055,41.0565,"$3,660.97",.,$732.20,,,,,
11970,Rplcmt tiss xpndr perm implt,J1,5114,80.1145,"$7,143.73",.,"$1,428.75",,,,,
11971,Rmvl tis xpndr wo insj implt,Q2,5073,32.0969,"$2,862.05",.,$572.41,,,,,
11976,Remove contraceptive capsule,Q2,5071,7.8905,$703.59,.,$140.72,,,,,
11980,Implant hormone pellet(s),Q1,5735,4.4751,$399.04,.,$79.81,,,,,
11981,Insertion drug dlvr implant,Q1,5734,1.4456,$128.90,.,$25.78,,,,,
11982,Remove drug implant device,Q1,5735,4.4751,$399.04,.,$79.81,,,,,
11983,Remove/insert drug implant,Q1,5735,4.4751,$399.04,.,$79.81,,,,,
12001,Rpr s/n/ax/gen/trnk 2.5cm/<,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
12002,Rpr s/n/ax/gen/trnk2.6-7.5cm,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
12004,Rpr s/n/ax/gen/trk7.6-12.5cm,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
12005,Rpr s/n/a/gen/trk12.6-20.0cm,Q1,5052,4.4806,$399.53,.,$79.91,,,,,
12006,Rpr s/n/a/gen/trk20.1-30.0cm,Q2,5052,4.4806,$399.53,.,$79.91,,,,,
12007,Rpr s/n/ax/gen/trnk >30.0 cm,T,5051,2.2284,$198.70,.,$39.74,,,,,
1200F,Seizure type& frequ docd,E1,,, ,,,,,,,
12011,Rpr f/e/e/n/l/m 2.5 cm/<,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
12013,Rpr f/e/e/n/l/m 2.6-5.0 cm,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
12014,Rpr f/e/e/n/l/m 5.1-7.5 cm,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
12015,Rpr f/e/e/n/l/m 7.6-12.5 cm,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
12016,Rpr fe/e/en/l/m 12.6-20.0 cm,Q1,5052,4.4806,$399.53,.,$79.91,,,,,
12017,Rpr fe/e/en/l/m 20.1-30.0 cm,Q1,5052,4.4806,$399.53,.,$79.91,,,,,
12018,Rpr f/e/e/n/l/m >30.0 cm,Q1,5051,2.2284,$198.70,.,$39.74,,,,,
12020,Tx supfc wnd dehsn smpl clsr,T,5053,6.8648,$612.13,.,$122.43,,,,,
12021,Tx supfc wnd dehsn w/packing,T,5052,4.4806,$399.53,.,$79.91,,,,,
12031,Intmd rpr s/a/t/ext 2.5 cm/<,T,5052,4.4806,$399.53,.,$79.91,,,,,
12032,Intmd rpr s/a/t/ext 2.6-7.5,T,5052,4.4806,$399.53,.,$79.91,,,,,
12034,Intmd rpr s/tr/ext 7.6-12.5,T,5052,4.4806,$399.53,.,$79.91,,,,,
12035,Intmd rpr s/a/t/ext 12.6-20,T,5052,4.4806,$399.53,.,$79.91,,,,,
12036,Intmd rpr s/a/t/ext 20.1-30,T,5053,6.8648,$612.13,.,$122.43,,,,,
12037,Intmd rpr s/tr/ext >30.0 cm,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
12041,Intmd rpr n-hf/genit 2.5cm/<,Q2,5052,4.4806,$399.53,.,$79.91,,,,,
12042,Intmd rpr n-hf/genit2.6-7.5,T,5052,4.4806,$399.53,.,$79.91,,,,,
12044,Intmd rpr n-hf/genit7.6-12.5,T,5053,6.8648,$612.13,.,$122.43,,,,,
12045,Intmd rpr n-hf/genit12.6-20,T,5053,6.8648,$612.13,.,$122.43,,,,,
12046,Intmd rpr n-hf/genit20.1-30,T,5053,6.8648,$612.13,.,$122.43,,,,,
12047,Intmd rpr n-hf/genit >30.0cm,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
12051,Intmd rpr face/mm 2.5 cm/<,T,5052,4.4806,$399.53,.,$79.91,,,,,
12052,Intmd rpr face/mm 2.6-5.0 cm,T,5052,4.4806,$399.53,.,$79.91,,,,,
12053,Intmd rpr face/mm 5.1-7.5 cm,T,5052,4.4806,$399.53,.,$79.91,,,,,
12054,Intmd rpr face/mm 7.6-12.5cm,Q2,5052,4.4806,$399.53,.,$79.91,,,,,
12055,Intmd rpr face/mm 12.6-20 cm,T,5052,4.4806,$399.53,.,$79.91,,,,,
12056,Intmd rpr face/mm 20.1-30.0,Q2,5052,4.4806,$399.53,.,$79.91,,,,,
12057,Intmd rpr face/mm >30.0 cm,T,5052,4.4806,$399.53,.,$79.91,,,,,
1205F,Epi etiol synd rvwd and docd,E1,,, ,,,,,,,
1220F,Pt screened for depression,E1,,, ,,,,,,,
13100,Cmplx rpr trunk 1.1-2.5 cm,T,5053,6.8648,$612.13,.,$122.43,,,,,
13101,Cmplx rpr trunk 2.6-7.5 cm,T,5053,6.8648,$612.13,.,$122.43,,,,,
13102,Cmplx rpr trunk addl 5cm/<,N,,, ,,,,,,,
13120,Cmplx rpr s/a/l 1.1-2.5 cm,T,5053,6.8648,$612.13,.,$122.43,,,,,
13121,Cmplx rpr s/a/l 2.6-7.5 cm,T,5053,6.8648,$612.13,.,$122.43,,,,,
13122,Cmplx rpr s/a/l addl 5 cm/>,N,,, ,,,,,,,
13131,Cmplx rpr f/c/c/m/n/ax/g/h/f,T,5052,4.4806,$399.53,.,$79.91,,,,,
13132,Cmplx rpr f/c/c/m/n/ax/g/h/f,T,5053,6.8648,$612.13,.,$122.43,,,,,
13133,Cmplx rpr f/c/c/m/n/ax/g/h/f,N,,, ,,,,,,,
13151,Cmplx rpr e/n/e/l 1.1-2.5 cm,T,5053,6.8648,$612.13,.,$122.43,,,,,
13152,Cmplx rpr e/n/e/l 2.6-7.5 cm,T,5053,6.8648,$612.13,.,$122.43,,,,,
13153,Cmplx rpr e/n/e/l addl 5cm/<,N,,, ,,,,,,,
13160,Sec clsr surg wnd/dehsn xtn,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
14000,Tis trnfr trunk 10 sq cm/<,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
14001,Tis trnfr trunk 10.1-30sqcm,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
1400F,Prkns diag rviewed,E1,,, ,,,,,,,
14020,Tis trnfr s/a/l 10 sq cm/<,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
14021,Tis trnfr s/a/l 10.1-30 sqcm,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
14040,Tis trnfr f/c/c/m/n/a/g/h/f,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
14041,Tis trnfr f/c/c/m/n/a/g/h/f,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
14060,Tis trnfr e/n/e/l 10 sq cm/<,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
14061,Tis trnfr e/n/e/l10.1-30sqcm,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
14301,Tis trnfr any 30.1-60 sq cm,T,5055,41.0565,"$3,660.97",.,$732.20,,,,,
14302,Tis trnfr addl 30 sq cm,N,,, ,,,,,,,
14350,Filleted finger/toe flap,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
1450F,Symptoms improved/consist,E1,,, ,,,,,,,
1451F,Sympt show clin import drop,E1,,, ,,,,,,,
1460F,Qual card diag prior 12 mons,M,,, ,,,,,,,
1461F,No qual card diag prior12mon,M,,, ,,,,,,,
1490F,Dem severity classified mild,E1,,, ,,,,,,,
1491F,Dem severity classified mod,E1,,, ,,,,,,,
1493F,Dem severity class severe,E1,,, ,,,,,,,
1494F,Cognit assessed and reviewed,E1,,, ,,,,,,,
15002,Wound prep trk/arm/leg,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
