HCPCS Code,Description,NDC,Drug Name,Pkg Size,Pkg Qty,BUPP,Payment Limit,ASP,SI,Effective Start Date
J0696,Ceftriaxone sodium injection,25021-0106-10,Ceftriaxone,1.0,25,100.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,25021-0106-67,Ceftriaxone,1.0,25,100.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,25021-0107-20,Ceftriaxone,1.0,25,200.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,25021-0107-68,Ceftriaxone,1.0,25,200.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,25021-0108-69,Ceftriaxone,1.0,1,40.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,25021-0108-99,Ceftriaxone,1.0,1,40.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,44567-0700-25,Ceftriaxone,1.0,25,50.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,44567-0701-25,Ceftriaxone,1.0,25,100.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,44567-0701-95,Ceftriaxone,1.0,25,100.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,44567-0702-25,Ceftriaxone,1.0,25,200.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,44567-0702-95,Ceftriaxone,1.0,25,200.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,44567-0703-01,Ceftriaxone,1.0,1,40.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,50090-0944-00,Ceftriaxone,1.0,10,20.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,50090-0945-00,Ceftriaxone,1.0,10,40.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,50090-1875-00,Ceftriaxone,1.0,10,10.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,50090-2444-00,Ceftriaxone,1.0,1,1.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,50090-3810-01,Ceftriaxone,1.0,10,40.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,50090-3838-00,Ceftriaxone,1.0,1,2.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,50090-4689-00,Ceftriaxone,1.0,10,10.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,60505-6148-04,Ceftriaxone,1.0,10,40.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,60505-6149-04,Ceftriaxone,1.0,10,80.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,60505-6150-05,Ceftriaxone,1.0,1,40.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,60505-6151-01,Ceftriaxone,1.0,10,10.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,60505-6151-04,Ceftriaxone,1.0,1,1.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,60505-6152-01,Ceftriaxone,1.0,10,20.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,60505-6152-04,Ceftriaxone,1.0,1,2.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,63323-0346-10,Ceftriaxone,1.0,25,100.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,66794-0211-42,Ceftriaxone,1.0,25,25.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,66794-0212-42,Ceftriaxone,1.0,25,50.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,66794-0214-42,Ceftriaxone,1.0,25,200.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,66794-0215-15,Ceftriaxone,1.0,1,40.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,72572-0061-25,Ceftriaxone,1.0,25,100.0,0.462,0.436,N,2026-01-01
J0696,Ceftriaxone sodium injection,72572-0062-25,Ceftriaxone,1.0,25,200.0,0.462,0.436,N,2026-01-01
J0697,Sterile cefuroxime injection,00143-9567-25,Ceftriaxone,1.0,25,50.0,2.054,1.938,N,2026-01-01
J0697,Sterile cefuroxime injection,00143-9568-25,Ceftriaxone,1.0,25,25.0,2.054,1.938,N,2026-01-01
J0697,Sterile cefuroxime injection,00143-9977-22,Zinacef,1.0,25,50.0,2.054,1.938,N,2026-01-01
J0697,Sterile cefuroxime injection,00143-9979-22,Zinacef,1.0,25,25.0,2.054,1.938,N,2026-01-01
J0697,Sterile cefuroxime injection,25021-0118-10,Cefuroxime Sodium,1.0,25,25.0,2.054,1.938,N,2026-01-01
J0697,Sterile cefuroxime injection,25021-0119-20,Cefuroxime Sodium,1.0,25,50.0,2.054,1.938,N,2026-01-01
J0699,"Inj, cefiderocol, 10 mg",59630-0266-10,Fetroja,1.0,10,1000.0,2.419,2.282,K,2026-01-01
J0701,Inj. cefepime hcl (baxter),00338-1301-41,Cefepime HCl,50.0,24,48.0,5.97,5.632,N,2026-01-01
J0701,Inj. cefepime hcl (baxter),00338-1301-48,Cefepime HCl,100.0,12,48.0,5.97,5.632,N,2026-01-01
J0702,Betamethasone acet&sod phosp,00517-0720-01,Celestone Soluspan,5.0,1,5.0,6.908,6.517,N,2026-01-01
J0702,Betamethasone acet&sod phosp,00517-0791-01,Betamethasone Sodium Phosphate and Betamethasone Acetate,5.0,1,5.0,6.908,6.517,N,2026-01-01
J0702,Betamethasone acet&sod phosp,00517-0799-01,Betamethasone Sodium Phosphate and Betamethasone Acetate,5.0,1,5.0,6.908,6.517,N,2026-01-01
J0702,Betamethasone acet&sod phosp,78206-0118-01,Celestone Soluspan,5.0,1,5.0,6.908,6.517,N,2026-01-01
J0703,"Inj, cefepime hcl (b braun)",00264-3193-11,Cefepime HCl in Dextrose,1.0,24,48.0,4.954,4.674,N,2026-01-01
J0703,"Inj, cefepime hcl (b braun)",00264-3195-11,Cefepime HCl in Dextrose,1.0,24,96.0,4.954,4.674,N,2026-01-01
J0712,Ceftaroline fosamil inj,00456-0400-10,Teflaro,1.0,10,400.0,4.239,3.999,K,2026-01-01
J0712,Ceftaroline fosamil inj,00456-0600-10,Teflaro,1.0,10,600.0,4.239,3.999,K,2026-01-01
J0713,Inj ceftazidime per 500 mg,00409-5082-16,Tazicef,1.0,25,50.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,00409-5084-11,Tazicef,1.0,10,40.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,00409-5086-11,Tazicef,1.0,10,120.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,00409-5092-16,Tazicef,1.0,25,50.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,00409-5093-11,Tazicef,1.0,10,40.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,25021-0127-20,Ceftazidime,1.0,25,50.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,25021-0127-66,Ceftazidime,1.0,25,50.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,25021-0128-50,Ceftazidime,1.0,10,40.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,25021-0128-67,Ceftazidime,1.0,10,40.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,25021-0129-69,Ceftazidime,1.0,6,72.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,25021-0129-99,Ceftazidime,1.0,6,72.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,44567-0235-25,Ceftazidime,1.0,25,50.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,44567-0236-10,Ceftazidime,1.0,10,40.0,1.468,1.385,N,2026-01-01
J0713,Inj ceftazidime per 500 mg,44567-0237-06,Ceftazidime,1.0,6,72.0,1.468,1.385,N,2026-01-01
J0714,Ceftazidime and avibactam,00456-2700-10,Avycaz,1.0,10,40.0,104.709,98.782,K,2026-01-01
J0717,Certolizumab pegol inj 1mg,50474-0700-62,Cimzia,1.0,2,400.0,3.867,3.648,K,2026-01-01
J0717,Certolizumab pegol inj 1mg,50474-0710-79,Cimzia,1.0,2,400.0,3.867,3.648,K,2026-01-01
J0717,Certolizumab pegol inj 1mg,50474-0710-81,Cimzia,1.0,6,1200.0,3.867,3.648,K,2026-01-01
J0725,Chorionic gonadotropin/1000u,50090-7089-00,Pregnyl,1.0,1,10.0,15.4,14.528,N,2026-01-01
J0725,Chorionic gonadotropin/1000u,55566-1502-01,Novarel,1.0,1,5.0,15.4,14.528,N,2026-01-01
J0725,Chorionic gonadotropin/1000u,63323-0030-11,Chorionic Gonadotropin,1.0,1,10.0,15.4,14.528,N,2026-01-01
J0725,Chorionic gonadotropin/1000u,78206-0150-01,PREGNYL,1.0,1,10.0,15.4,14.528,N,2026-01-01
J0735,Clonidine hydrochloride,00143-9723-01,Clonidine Hydrochloride Injection,10.0,1,5.0,17.228,16.253,N,2026-01-01
J0735,Clonidine hydrochloride,00143-9724-01,Clonidine Hydrochloride Injection,10.0,1,1.0,17.228,16.253,N,2026-01-01
J0735,Clonidine hydrochloride,39822-2000-01,Clonidine Hydrochloride Injection,10.0,1,1.0,17.228,16.253,N,2026-01-01
J0735,Clonidine hydrochloride,67457-0218-10,Duraclon,10.0,1,1.0,17.228,16.253,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00009-0728-09,Cleocin,60.0,5,150.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00009-0775-26,Cleocin,4.0,25,50.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00009-0870-26,Cleocin,2.0,25,25.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00009-0902-18,Cleocin,6.0,25,75.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00009-3051-02,Cleocin,2.0,25,25.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00009-4073-04,Cleocin,4.0,25,50.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00009-5095-06,Cleocin,6.0,25,75.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00143-9267-01,Clindamycin Phosphate,50.0,1,1.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00143-9268-01,Clindamycin Phosphate,50.0,1,2.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00143-9269-01,Clindamycin Phosphate,50.0,1,3.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00338-3410-24,Clindamycin Phosphate,50.0,24,24.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00338-3612-24,Clindamycin Phosphate,50.0,24,48.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00338-3616-24,Clindamycin Phosphate,50.0,24,48.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00338-3814-24,Clindamycin Phosphate,50.0,24,72.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00338-4114-24,Clindamycin Phosphate,50.0,24,72.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00404-9837-02,Cleocin,2.0,1,1.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00404-9838-04,Clindamycin Phosphate,4.0,1,2.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00781-3288-09,Clindamycin Phosphate,50.0,24,24.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00781-3289-09,Clindamycin Phosphate,50.0,24,48.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",00781-3290-09,Clindamycin Phosphate,50.0,24,72.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",25021-0115-02,Clindamycin Phosphate,2.0,25,25.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",25021-0115-04,Clindamycin Phosphate,4.0,25,50.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",25021-0115-06,Clindamycin Phosphate,6.0,25,75.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",43066-0993-24,Clindamycin Phosphate,50.0,24,48.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",43066-0995-24,Clindamycin Phosphate,50.0,24,72.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",72572-0074-24,Clindamycin Phosphate,50.0,24,48.0,1.913,1.805,N,2026-01-01
J0736,"Inj, clindamycin phosp 300mg",72572-0076-24,Clindamycin Phosphate,50.0,24,72.0,1.913,1.805,N,2026-01-01
J0737,"Inj, clindamycin (baxter)",00338-9545-24,Clindamycin Phosphate,50.0,24,24.0,2.346,2.213,N,2026-01-01
J0737,"Inj, clindamycin (baxter)",00338-9549-24,Clindamycin Phosphate,50.0,24,48.0,2.346,2.213,N,2026-01-01
J0737,"Inj, clindamycin (baxter)",00338-9553-24,Clindamycin Phosphate,50.0,24,72.0,2.346,2.213,N,2026-01-01
J0738,"Hiv prep, inj, lenacapavir",61958-3402-01,Yeztugo,1.5,2,927.0,16.133,15.22,K,2026-01-01
J0740,Cidofovir injection,23155-0216-31,Cidofovir,5.0,1,1.0,524.483,494.795,K,2026-01-01
J0740,Cidofovir injection,67457-0210-05,Cidofovir,5.0,1,1.0,524.483,494.795,K,2026-01-01
J0741,"Inj, cabote rilpivir 2mg 3mg",49702-0240-15,Cabenuva,6.0,1,300.0,24.164,22.796,K,2026-01-01
J0741,"Inj, cabote rilpivir 2mg 3mg",49702-0253-15,Cabenuva,4.0,1,200.0,24.164,22.796,K,2026-01-01
J0742,Inj imip 4 cilas 4 releb 2mg,00006-3856-02,Recarbrio,1.0,25,3125.0,2.6,2.453,K,2026-01-01
J0743,Cilastatin sodium injection,00006-3516-59,Primaxin Iv,1.0,25,50.0,7.101,6.699,N,2026-01-01
J0743,Cilastatin sodium injection,44567-0705-10,Imipenem/Cilastatin,1.0,10,20.0,7.101,6.699,N,2026-01-01
J0743,Cilastatin sodium injection,63323-0322-25,Imipenem/Cilastatin,1.0,25,50.0,7.101,6.699,N,2026-01-01
J0743,Cilastatin sodium injection,63323-0322-93,Imipenem/Cilastatin,1.0,25,50.0,7.101,6.699,N,2026-01-01
J0743,Cilastatin sodium injection,63323-0322-94,Imipenem/Cilastatin,1.0,25,50.0,7.101,6.699,N,2026-01-01
J0743,Cilastatin sodium injection,63323-0349-25,Imipenem/Cilastatin,1.0,25,25.0,7.101,6.699,N,2026-01-01
J0744,Ciprofloxacin iv,00409-2300-24,Ciprofloxacin,100.0,24,24.0,1.997,1.884,N,2026-01-01
J0744,Ciprofloxacin iv,00409-3300-24,Ciprofloxacin,200.0,24,48.0,1.997,1.884,N,2026-01-01
J0744,Ciprofloxacin iv,25021-0114-82,Ciprofloxacin,100.0,24,24.0,1.997,1.884,N,2026-01-01
J0744,Ciprofloxacin iv,25021-0114-87,Ciprofloxacin,200.0,24,48.0,1.997,1.884,N,2026-01-01
J0744,Ciprofloxacin iv,25021-0192-82,Ciprofloxacin,100.0,24,24.0,1.997,1.884,N,2026-01-01
J0744,Ciprofloxacin iv,25021-0192-87,Ciprofloxacin,200.0,24,48.0,1.997,1.884,N,2026-01-01
J0752,"Hiv prep, oral lenacapavir",61958-3401-01,Yeztugo,4.0,1,4.0,623.148,587.875,K,2026-01-01
J0770,Colistimethate sodium inj,23155-0193-31,Colistimethate Sodium,1.0,1,1.0,12.08,11.396,N,2026-01-01
J0770,Colistimethate sodium inj,23155-0193-41,Colistimethate Sodium,1.0,12,12.0,12.08,11.396,N,2026-01-01
J0770,Colistimethate sodium inj,42023-0107-01,Colistimethate Sodium,1.0,1,1.0,12.08,11.396,N,2026-01-01
J0770,Colistimethate sodium inj,42023-0131-06,Colistimethate Sodium,1.0,6,6.0,12.08,11.396,N,2026-01-01
J0770,Colistimethate sodium inj,63323-0393-06,Colistimethate Sodium,1.0,1,1.0,12.08,11.396,N,2026-01-01
J0770,Colistimethate sodium inj,70594-0023-01,Colistimethate Sodium,1.0,1,1.0,12.08,11.396,N,2026-01-01
J0770,Colistimethate sodium inj,70594-0023-04,Colistimethate Sodium,1.0,12,12.0,12.08,11.396,N,2026-01-01
J0770,Colistimethate sodium inj,70594-0023-09,Colistimethate Sodium,1.0,1,1.0,12.08,11.396,N,2026-01-01
J0775,"Collagenase, clost hist inj",66887-0003-01,Xiaflex,1.0,1,90.0,75.745,71.458,K,2026-01-01
J0780,Prochlorperazine injection,00641-6135-25,Prochlorperazine Edisylate,2.0,25,25.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,14789-0700-02,Prochlorperazine Edisylate,2.0,10,10.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,23155-0294-41,Prochlorperazine Edisylate,2.0,25,25.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,23155-0294-42,Prochlorperazine Edisylate,2.0,10,10.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,23155-0497-42,Prochlorperazine Edisylate,2.0,10,10.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,23155-0523-41,Prochlorperazine Edisylate,2.0,10,10.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,25021-0790-02,Prochlorperazine Edisylate,2.0,10,10.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,25021-0790-03,Prochlorperazine Edisylate,2.0,25,25.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,43066-0090-25,Prochlorperazine Edisylate,2.0,25,25.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,51662-1558-03,Prochlorperazine Edisylate,2.0,25,25.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,65145-0119-10,Prochlorperazine Edisylate,2.0,10,10.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,67457-0640-02,Prochlorperazine Edisylate,2.0,25,25.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,67457-0640-99,Prochlorperazine Edisylate,2.0,10,10.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,70069-0371-25,Prochlorperazine Edisylate,2.0,25,25.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,70860-0778-02,Prochlorperazine Edisylate,2.0,10,10.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,72266-0204-10,Prochlorperazine Edisylate,2.0,10,10.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,72572-0580-25,Prochlorperazine Edisylate,2.0,25,25.0,2.521,2.378,N,2026-01-01
J0780,Prochlorperazine injection,83634-0778-02,Prochlorperazine Edisylate,2.0,10,10.0,2.521,2.378,N,2026-01-01
J0791,Inj crizanlizumab-tmca 5mg,00078-0883-61,Adakveo,10.0,1,20.0,129.593,122.258,K,2026-01-01
J0801,Inj. acthar gel to 40 units,63004-8710-01,H.P. Acthar,5.0,1,10.0,4172.53,3936.349,N,2026-01-01
J0801,Inj. acthar gel to 40 units,63004-8711-04,Acthar Gel,1.0,4,8.0,4172.53,3936.349,N,2026-01-01
J0801,Inj. acthar gel to 40 units,63004-8712-04,Acthar Gel,1.0,4,4.0,4172.53,3936.349,N,2026-01-01
J0802,"Inj. (ani), up to 40 units",62559-0860-11,Purified Cortrophin Gel,1.0,1,2.0,3551.739,3350.697,N,2026-01-01
J0802,"Inj. (ani), up to 40 units",62559-0860-15,Cortrophin Gel,5.0,1,10.0,3551.739,3350.697,N,2026-01-01
J0834,"Inj., cosyntropin, 0.25 mg",00404-9839-99,Cortrosyn,1.0,1,1.0,20.652,19.483,N,2026-01-01
J0834,"Inj., cosyntropin, 0.25 mg",00548-5900-00,Cortrosyn,1.0,10,10.0,20.652,19.483,N,2026-01-01
J0834,"Inj., cosyntropin, 0.25 mg",00781-3440-95,Cosyntropin,1.0,10,10.0,20.652,19.483,N,2026-01-01
J0834,"Inj., cosyntropin, 0.25 mg",51662-1567-01,Cosyntropin,1.0,1,1.0,20.652,19.483,N,2026-01-01
J0840,Crotalidae poly immune fab,50633-0110-12,Crofab,1.0,2,2.0,1826.518,1723.13,K,2026-01-01
J0841,Inj crotalidae im f(ab')2 eq,66621-0790-02,Anavip,1.0,1,1.0,4925.16,4646.377,K,2026-01-01
J0850,Cytomegalovirus imm iv /vial,49591-0532-51,Cytogam,50.0,1,1.0,1808.329,1705.971,K,2026-01-01
J0870,"Injection, imetelstat, 1 mg",82959-0111-01,Rytelo,1.0,1,188.0,58.302,55.002,G,2026-01-01
J0870,"Injection, imetelstat, 1 mg",82959-0112-01,Rytelo,1.0,1,47.0,58.302,55.002,G,2026-01-01
J0872,Daptomycin (xellia) unrefrig,70594-0060-01,Daptomycin,1.0,1,500.0,0.057,0.054,K,2026-01-01
J0872,Daptomycin (xellia) unrefrig,70594-0066-01,Daptomycin,1.0,1,350.0,0.057,0.054,K,2026-01-01
J0873,Inj daptomycin (xellia),70594-0053-01,Daptomycin,1.0,1,350.0,0.026,0.025,K,2026-01-01
J0873,Inj daptomycin (xellia),72572-0100-01,Daptomycin,1.0,1,350.0,0.026,0.025,K,2026-01-01
J0874,"Inj, daptomycin (baxter)",00338-0712-24,Daptomycin in NaCl (Baxter),50.0,24,8400.0,0.059,0.056,N,2026-01-01
J0874,"Inj, daptomycin (baxter)",00338-0714-24,Daptomycin in NaCl (Baxter),50.0,24,12000.0,0.059,0.056,N,2026-01-01
J0874,"Inj, daptomycin (baxter)",00338-0716-12,Daptomycin in NaCl (Baxter),100.0,12,8400.0,0.059,0.056,N,2026-01-01
J0874,"Inj, daptomycin (baxter)",00338-0718-12,Daptomycin in NaCl (Baxter),100.0,12,12000.0,0.059,0.056,N,2026-01-01
J0875,"Injection, dalbavancin",57970-0100-01,Dalvance,1.0,1,100.0,15.589,14.707,K,2026-01-01
J0877,"Inj, daptomycin (hospira)",00409-0120-01,Daptomycin,1.0,1,350.0,0.056,0.053,N,2026-01-01
J0877,"Inj, daptomycin (hospira)",00409-0122-01,Daptomycin,1.0,1,500.0,0.056,0.053,N,2026-01-01
J0878,Daptomycin injection,00143-9378-01,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,00143-9465-01,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,16714-0892-01,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,16729-0434-05,Daptomycin,1.0,1,350.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,16729-0434-45,Daptomycin,1.0,10,3500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,16729-0435-05,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,25021-0174-15,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,25021-0174-16,Daptomycin,1.0,10,5000.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,25021-0179-15,Daptomycin,1.0,1,350.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,25021-0179-16,Daptomycin,1.0,10,3500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,25021-0179-66,Daptomycin,1.0,1,350.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,25021-0179-67,Daptomycin,1.0,10,3500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,43598-0413-11,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,43598-0476-11,Daptomycin,1.0,1,350.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,55150-0344-01,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,60505-6229-04,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,63323-0371-10,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,63323-0371-19,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,67457-0813-50,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,67457-0941-15,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,68001-0376-68,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,70377-0093-91,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,70594-0034-01,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,70594-0034-02,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,71288-0016-15,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,71288-0016-91,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,71288-0016-95,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,71288-0017-15,Daptomycin,1.0,1,350.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,71288-0017-91,Daptomycin,1.0,1,350.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,71839-0107-01,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,71839-0108-01,Daptomycin,1.0,1,350.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,72572-0102-01,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,72603-0147-01,Daptomycin,1.0,1,350.0,0.028,0.026,N,2026-01-01
J0878,Daptomycin injection,72603-0152-01,Daptomycin,1.0,1,500.0,0.028,0.026,N,2026-01-01
J0881,"Darbepoetin alfa, non-esrd",55513-0002-04,Aranesp,1.0,4,100.0,3.021,2.85,K,2026-01-01
J0881,"Darbepoetin alfa, non-esrd",55513-0003-04,Aranesp,1.0,4,160.0,3.021,2.85,K,2026-01-01
J0881,"Darbepoetin alfa, non-esrd",55513-0004-04,Aranesp,1.0,4,240.0,3.021,2.85,K,2026-01-01
J0881,"Darbepoetin alfa, non-esrd",55513-0005-04,Aranesp,1.0,4,400.0,3.021,2.85,K,2026-01-01
J0881,"Darbepoetin alfa, non-esrd",55513-0006-01,Aranesp,1.0,1,200.0,3.021,2.85,K,2026-01-01
J0881,"Darbepoetin alfa, non-esrd",55513-0021-04,Aranesp,0.4,4,160.0,3.021,2.85,K,2026-01-01
J0881,"Darbepoetin alfa, non-esrd",55513-0023-04,Aranesp,0.3,4,240.0,3.021,2.85,K,2026-01-01
J0881,"Darbepoetin alfa, non-esrd",55513-0025-04,Aranesp,0.5,4,400.0,3.021,2.85,K,2026-01-01
J0881,"Darbepoetin alfa, non-esrd",55513-0027-04,Aranesp,0.3,4,600.0,3.021,2.85,K,2026-01-01
J0881,"Darbepoetin alfa, non-esrd",55513-0028-01,Aranesp,0.4,1,200.0,3.021,2.85,K,2026-01-01
